Santa Cruz,,,,,,,,,Precinct Canvass,,,,,
2020 Santa Cruz Presidential Primary,,,,,,,,,"March 3, 2020",,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1 W - Santa Cruz City Contracts For Public Works - Maj     2 X - Santa Cruz City Trustee Areas For School District - Maj,,,,,,,,,,,,
,,,,,,,1,1,,,2,2,,
,,Registered Voters,Voters Cast,Turnout (%),,,Yes,No,,,Yes,No,,
31610,Total,623,398,63.88 %,,,240,69,,,228,63,,
31630,Vote by Mail,417,80,19.18 %,,,53,10,,,44,16,,
31630,Polling Place,417,211,50.60 %,,,126,37,,,101,47,,
31630,Total,417,291,69.78 %,,,179,47,,,145,63,,
31650,Vote by Mail,765,199,26.01 %,,,147,21,,,138,27,,
31650,Polling Place,765,327,42.75 %,,,192,75,,,188,61,,
31650,Total,765,526,68.76 %,,,339,96,,,326,88,,
31690,Vote by Mail,435,113,25.98 %,,,73,17,,,77,14,,
31690,Polling Place,435,195,44.83 %,,,122,42,,,113,35,,
31690,Total,435,308,70.80 %,,,195,59,,,190,49,,
31710,Vote by Mail,1222,549,44.93 %,,,369,110,,,328,127,,
31710,Polling Place,1222,356,29.13 %,,,237,71,,,222,70,,
31710,Total,1222,905,74.06 %,,,606,181,,,550,197,,
51010,Vote by Mail,1533,496,32.35 %,,,351,83,,,324,82,,
51010,Polling Place,1533,296,19.31 %,,,202,41,,,173,51,,
51010,Total,1533,792,51.66 %,,,553,124,,,497,133,,
51080,Vote by Mail,1632,730,44.73 %,,,509,110,,,464,125,,
51080,Polling Place,1632,368,22.55 %,,,240,54,,,217,58,,
51080,Total,1632,1098,67.28 %,,,749,164,,,681,183,,
51090,Vote by Mail,1708,739,43.27 %,,,533,99,,,493,112,,
51090,Polling Place,1708,437,25.59 %,,,295,78,,,269,80,,
51090,Total,1708,1176,68.85 %,,,828,177,,,762,192,,
51620,Vote by Mail,221,178,80.54 %,,,142,11,,,140,6,,
51620,Polling Place,221,8,3.62 %,,,7,,,,7,,,
51620,Total,221,186,84.16 %,,,149,11,,,147,6,,
,,,,,,,,,,,,,,
Total - Vote by Mail,,39136,16967,43.35 %,,,12092,2568,,,11135,2722,,
Total - Polling Place,,39136,10376,26.51 %,,,6734,1826,,,6044,1924,,
Contest Total,,39136,27343,69.87 %,,,18826,4394,,,17179,4646,,
