Santa Cruz,,,,,,,,,Precinct Canvass,,,,
2020 Santa Cruz Presidential Primary,,,,,,,,,"March 3, 2020",,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,1 Superior Court Judge,,,,,,,,,,,
,,,,,,,1,1,,1,1,,
,,Registered Voters,Voters Cast,Turnout (%),,,ANNRAE ANGEL,NANCY DE LA PENA,,JACK D. GORDON,Write In,,
31010,Total,1307,889,68.02 %,,,249,330,,133,3,,
31011,Vote by Mail,1459,684,46.88 %,,,233,219,,117,,,
31011,Polling Place,1459,354,24.26 %,,,111,113,,51,7,,
31011,Total,1459,1038,71.14 %,,,344,332,,168,7,,
31012,Vote by Mail,0,0,,,,,,,,,,
31012,Polling Place,0,0,,,,,,,,,,
31012,Total,0,0,,,,,,,,,,
31020,Vote by Mail,1457,679,46.60 %,,,242,203,,127,1,,
31020,Polling Place,1457,343,23.54 %,,,109,111,,43,1,,
31020,Total,1457,1022,70.14 %,,,351,314,,170,2,,
31030,Vote by Mail,1536,638,41.54 %,,,235,196,,99,2,,
31030,Polling Place,1536,466,30.34 %,,,159,120,,73,5,,
31030,Total,1536,1104,71.88 %,,,394,316,,172,7,,
31050,Vote by Mail,1224,595,48.61 %,,,152,204,,131,3,,
31050,Polling Place,1224,335,27.37 %,,,100,110,,47,5,,
31050,Total,1224,930,75.98 %,,,252,314,,178,8,,
31070,Vote by Mail,1356,632,46.61 %,,,230,224,,81,1,,
31070,Polling Place,1356,379,27.95 %,,,122,131,,39,2,,
31070,Total,1356,1011,74.56 %,,,352,355,,120,3,,
31131,Vote by Mail,876,417,47.60 %,,,121,142,,89,1,,
31131,Polling Place,876,175,19.98 %,,,48,57,,30,2,,
31131,Total,876,592,67.58 %,,,169,199,,119,3,,
31140,Vote by Mail,1701,699,41.09 %,,,243,243,,96,5,,
31140,Polling Place,1701,506,29.75 %,,,176,171,,49,4,,
31140,Total,1701,1205,70.84 %,,,419,414,,145,9,,
31150,Vote by Mail,1472,737,50.07 %,,,259,219,,116,,,
31150,Polling Place,1472,361,24.52 %,,,117,95,,63,2,,
31150,Total,1472,1098,74.59 %,,,376,314,,179,2,,
31160,Vote by Mail,1136,488,42.96 %,,,215,135,,57,1,,
31160,Polling Place,1136,336,29.58 %,,,124,73,,41,3,,
31160,Total,1136,824,72.54 %,,,339,208,,98,4,,
31190,Vote by Mail,1375,576,41.89 %,,,233,160,,81,1,,
31190,Polling Place,1375,333,24.22 %,,,108,101,,40,3,,
31190,Total,1375,909,66.11 %,,,341,261,,121,4,,
31210,Vote by Mail,1111,424,38.16 %,,,138,152,,55,2,,
31210,Polling Place,1111,272,24.48 %,,,100,83,,33,1,,
31210,Total,1111,696,62.65 %,,,238,235,,88,3,,
31240,Vote by Mail,1807,608,33.65 %,,,230,183,,100,7,,
31240,Polling Place,1807,396,21.91 %,,,144,103,,41,4,,
31240,Total,1807,1004,55.56 %,,,374,286,,141,11,,
31250,Vote by Mail,1598,790,49.44 %,,,227,266,,134,3,,
