Santa Cruz,,,,,,,,,Precinct Canvass,,,,,,,,
2020 Santa Cruz Presidential Primary,,,,,,,,,"March 3, 2020",,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,1 Presidential Preference LIB,,,,,,,,,,,,,,,
,,,,,,,1,1,,1,1,1,1,1,1,,
,,Registered Voters,Voters Cast,Turnout (%),,,JO JORGENSEN,DAN BEHRMAN,,ERIK CHASE GERHARDT,Write In,Sorinne  Ardeleanu,Nicholas D'Artagnan Dumas,Geby Eva Espinosa,James Orlando Ogle,,
31710,Polling Place,8,3,37.50 %,,,,,,,,,,,,,
31710,Total,8,5,62.50 %,,,,,,,,,,,,,
40010,Vote by Mail,0,0,,,,,,,,,,,,,,
40010,Polling Place,0,0,,,,,,,,,,,,,,
40010,Total,0,0,,,,,,,,,,,,,,
40071,Vote by Mail,7,1,14.29 %,,,,,,,,,,,,,
40071,Polling Place,7,0,0.00 %,,,,,,,,,,,,,
40071,Total,7,1,14.29 %,,,,,,,,,,,,,
40161,Vote by Mail,9,0,0.00 %,,,,,,,,,,,,,
40161,Polling Place,9,2,22.22 %,,,,,,,1,,,,,,
40161,Total,9,2,22.22 %,,,,,,,1,,,,,,
40162,Vote by Mail,2,0,0.00 %,,,,,,,,,,,,,
40162,Polling Place,2,0,0.00 %,,,,,,,,,,,,,
40162,Total,2,0,0.00 %,,,,,,,,,,,,,
40170,Vote by Mail,0,0,,,,,,,,,,,,,,
40170,Polling Place,0,0,,,,,,,,,,,,,,
40170,Total,0,0,,,,,,,,,,,,,,
40230,Vote by Mail,0,0,,,,,,,,,,,,,,
40230,Polling Place,0,0,,,,,,,,,,,,,,
40230,Total,0,0,,,,,,,,,,,,,,
40270,Vote by Mail,8,2,25.00 %,,,,,,,1,,,,,,
40270,Polling Place,8,0,0.00 %,,,,,,,,,,,,,
40270,Total,8,2,25.00 %,,,,,,,1,,,,,,
40310,Vote by Mail,0,0,,,,,,,,,,,,,,
40310,Polling Place,0,0,,,,,,,,,,,,,,
40310,Total,0,0,,,,,,,,,,,,,,
43100,Vote by Mail,17,6,35.29 %,,,,1,,,2,,,,,,
43100,Polling Place,17,2,11.76 %,,,,,,,,,,,,,
43100,Total,17,8,47.06 %,,,,1,,,2,,,,,,
43200,Vote by Mail,17,2,11.76 %,,,,,,,1,,,,,,
43200,Polling Place,17,1,5.88 %,,,,,,,,,,,,,
43200,Total,17,3,17.65 %,,,,,,,1,,,,,,
43410,Vote by Mail,11,3,27.27 %,,,,,,,,,,,,,
43410,Polling Place,11,1,9.09 %,,,,,,,,,,,,,
43410,Total,11,4,36.36 %,,,,,,,,,,,,,
43441,Vote by Mail,7,1,14.29 %,,,1,,,,,,,,,,
43441,Polling Place,7,1,14.29 %,,,,,,,,,,,,,
43441,Total,7,2,28.57 %,,,1,,,,,,,,,,
43501,Vote by Mail,4,3,75.00 %,,,,,,,1,,,,,,
43501,Polling Place,4,0,0.00 %,,,,,,,,,,,,,
43501,Total,4,3,75.00 %,,,,,,,1,,,,,,
43540,Vote by Mail,9,1,11.11 %,,,,,,,,,,,,,
43540,Polling Place,9,2,22.22 %,,,,,,,,,,,,,
43540,Total,9,3,33.33 %,,,,,,,,,,,,,
43610,Vote by Mail,11,1,9.09 %,,,,,,,,,,,,,
43610,Polling Place,11,0,0.00 %,,,,,,,,,,,,,
43610,Total,11,1,9.09 %,,,,,,,,,,,,,
43621,Vote by Mail,7,2,28.57 %,,,1,,,,,,,,,,
43621,Polling Place,7,2,28.57 %,,,,,,,,,,,,,
43621,Total,7,4,57.14 %,,,1,,,,,,,,,,
43710,Vote by Mail,8,2,25.00 %,,,,,,,1,,,,,,
43710,Polling Place,8,1,12.50 %,,,,,,,,,,,,,
43710,Total,8,3,37.50 %,,,,,,,1,,,,,,
43731,Vote by Mail,6,0,0.00 %,,,,,,,,,,,,,
43731,Polling Place,6,1,16.67 %,,,,,,,1,,,,,,
43731,Total,6,1,16.67 %,,,,,,,1,,,,,,
43741,Vote by Mail,1,1,100.00 %,,,,,,,,,,,,,
43741,Polling Place,1,0,0.00 %,,,,,,,,,,,,,
43741,Total,1,1,100.00 %,,,,,,,,,,,,,
50011,Vote by Mail,0,0,,,,,,,,,,,,,,
50011,Polling Place,0,0,,,,,,,,,,,,,,
50011,Total,0,0,,,,,,,,,,,,,,
50021,Vote by Mail,19,5,26.32 %,,,,,,,3,,,,,,
50021,Polling Place,19,5,26.32 %,,,,1,,,1,,,,,,
50021,Total,19,10,52.63 %,,,,1,,,4,,,,,,
50040,Vote by Mail,6,1,16.67 %,,,,,,,,,,,,,
50040,Polling Place,6,1,16.67 %,,,,,,,,,,,,,
50040,Total,6,2,33.33 %,,,,,,,,,,,,,
50061,Vote by Mail,12,3,25.00 %,,,,,,,,,,,,,
50061,Polling Place,12,0,0.00 %,,,,,,,,,,,,,
50061,Total,12,3,25.00 %,,,,,,,,,,,,,
50090,Vote by Mail,0,0,,,,,,,,,,,,,,
50090,Polling Place,0,0,,,,,,,,,,,,,,
50090,Total,0,0,,,,,,,,,,,,,,
50091,Vote by Mail,15,5,33.33 %,,,,,,,2,,,,,,
50091,Polling Place,15,3,20.00 %,,,,,,,1,,,,,,
50091,Total,15,8,53.33 %,,,,,,,3,,,,,,
50092,Vote by Mail,18,5,27.78 %,,,,,,,3,,,,,,
50092,Polling Place,18,2,11.11 %,,,,,,,,,,,,,
50092,Total,18,7,38.89 %,,,,,,,3,,,,,,
50093,Vote by Mail,0,0,,,,,,,,,,,,,,
50093,Polling Place,0,0,,,,,,,,,,,,,,
50093,Total,0,0,,,,,,,,,,,,,,
50102,Vote by Mail,19,5,26.32 %,,,,,,,1,,,,,,
50102,Polling Place,19,9,47.37 %,,,1,,,,2,,,,,,
50102,Total,19,14,73.68 %,,,1,,,,3,,,,,,
50111,Vote by Mail,9,3,33.33 %,,,1,,,,1,,,,,,
50111,Polling Place,9,1,11.11 %,,,,,,,,,,,,,
50111,Total,9,4,44.44 %,,,1,,,,1,,,,,,
50113,Vote by Mail,8,2,25.00 %,,,,,,,2,,,,,,
50113,Polling Place,8,1,12.50 %,,,,,,,,,,,,,
50113,Total,8,3,37.50 %,,,,,,,2,,,,,,
50114,Vote by Mail,0,0,,,,,,,,,,,,,,
50114,Polling Place,0,0,,,,,,,,,,,,,,
50114,Total,0,0,,,,,,,,,,,,,,
50115,Vote by Mail,0,0,,,,,,,,,,,,,,
50115,Polling Place,0,0,,,,,,,,,,,,,,
50115,Total,0,0,,,,,,,,,,,,,,
50121,Vote by Mail,15,6,40.00 %,,,,1,,,1,,,,,,
50121,Polling Place,15,2,13.33 %,,,,,,,,,,,,,
50121,Total,15,8,53.33 %,,,,1,,,1,,,,,,
50141,Vote by Mail,5,4,80.00 %,,,,,,,,,,,,,
50141,Polling Place,5,0,0.00 %,,,,,,,,,,,,,
50141,Total,5,4,80.00 %,,,,,,,,,,,,,
50143,Vote by Mail,33,7,21.21 %,,,1,,,,1,,,,,,
50143,Polling Place,33,7,21.21 %,,,,,,,1,,,,,,
50143,Total,33,14,42.42 %,,,1,,,,2,,,,,,
50147,Vote by Mail,6,1,16.67 %,,,1,,,,,,,,,,
50147,Polling Place,6,0,0.00 %,,,,,,,,,,,,,
50147,Total,6,1,16.67 %,,,1,,,,,,,,,,
50154,Vote by Mail,0,0,,,,,,,,,,,,,,
50154,Polling Place,0,0,,,,,,,,,,,,,,
50154,Total,0,0,,,,,,,,,,,,,,
50157,Vote by Mail,14,5,35.71 %,,,,1,,,1,,,,,,
50157,Polling Place,14,2,14.29 %,,,,,,,,,,,,,
50157,Total,14,7,50.00 %,,,,1,,,1,,,,,,
50161,Vote by Mail,24,7,29.17 %,,,,,,,,,,,,,
50161,Polling Place,24,2,8.33 %,,,,,,,1,,,,,,
50161,Total,24,9,37.50 %,,,,,,,1,,,,,,
50172,Vote by Mail,0,0,,,,,,,,,,,,,,
50172,Polling Place,0,0,,,,,,,,,,,,,,
50172,Total,0,0,,,,,,,,,,,,,,
50181,Vote by Mail,6,4,66.67 %,,,,,,,,,,,,,
50181,Polling Place,6,0,0.00 %,,,,,,,,,,,,,
50181,Total,6,4,66.67 %,,,,,,,,,,,,,
50183,Vote by Mail,12,2,16.67 %,,,,1,,,,,,,,,
50183,Polling Place,12,1,8.33 %,,,,,,,,,,,,,
50183,Total,12,3,25.00 %,,,,1,,,,,,,,,
50191,Vote by Mail,26,10,38.46 %,,,1,1,,,1,,,,,,
50191,Polling Place,26,3,11.54 %,,,,,,,1,,,,,,
50191,Total,26,13,50.00 %,,,1,1,,,2,,,,,,
50192,Vote by Mail,0,0,,,,,,,,,,,,,,
50192,Polling Place,0,0,,,,,,,,,,,,,,
50192,Total,0,0,,,,,,,,,,,,,,
50201,Vote by Mail,18,9,50.00 %,,,,,,1,1,,,,,,
50201,Polling Place,18,3,16.67 %,,,,,,,,,,,,,
50201,Total,18,12,66.67 %,,,,,,1,1,,,,,,
50204,Vote by Mail,0,0,,,,,,,,,,,,,,
50204,Polling Place,0,0,,,,,,,,,,,,,,
50204,Total,0,0,,,,,,,,,,,,,,
50211,Vote by Mail,11,5,45.45 %,,,,2,,,1,,,,,,
50211,Polling Place,11,3,27.27 %,,,,,,1,,,,,,,
50211,Total,11,8,72.73 %,,,,2,,1,1,,,,,,
50221,Vote by Mail,16,10,62.50 %,,,1,,,,2,,,,,,
50221,Polling Place,16,1,6.25 %,,,,,,,,,,,,,
50221,Total,16,11,68.75 %,,,1,,,,2,,,,,,
50232,Vote by Mail,18,9,50.00 %,,,,,,,3,,,,,,
50232,Polling Place,18,0,0.00 %,,,,,,,,,,,,,
50232,Total,18,9,50.00 %,,,,,,,3,,,,,,
50235,Vote by Mail,12,6,50.00 %,,,,,,,2,,,,,,
50235,Polling Place,12,1,8.33 %,,,,,,,,,,,,,
50235,Total,12,7,58.33 %,,,,,,,2,,,,,,
50284,Vote by Mail,0,0,,,,,,,,,,,,,,
50284,Polling Place,0,0,,,,,,,,,,,,,,
50284,Total,0,0,,,,,,,,,,,,,,
50287,Vote by Mail,0,0,,,,,,,,,,,,,,
50287,Polling Place,0,0,,,,,,,,,,,,,,
50287,Total,0,0,,,,,,,,,,,,,,
50297,Vote by Mail,0,0,,,,,,,,,,,,,,
50297,Polling Place,0,0,,,,,,,,,,,,,,
50297,Total,0,0,,,,,,,,,,,,,,
50301,Vote by Mail,5,3,60.00 %,,,,,,,1,,,,,,
50301,Polling Place,5,0,0.00 %,,,,,,,,,,,,,
50301,Total,5,3,60.00 %,,,,,,,1,,,,,,
50341,Vote by Mail,1,0,0.00 %,,,,,,,,,,,,,
50341,Polling Place,1,0,0.00 %,,,,,,,,,,,,,
50341,Total,1,0,0.00 %,,,,,,,,,,,,,
50381,Vote by Mail,7,3,42.86 %,,,,,,,1,,,,,,
50381,Polling Place,7,1,14.29 %,,,,,,,,,,,,,
50381,Total,7,4,57.14 %,,,,,,,1,,,,,,
50434,Vote by Mail,2,2,100.00 %,,,,,,,1,,,,,,
50434,Polling Place,2,0,0.00 %,,,,,,,,,,,,,
50434,Total,2,2,100.00 %,,,,,,,1,,,,,,
50480,Vote by Mail,8,3,37.50 %,,,,,,,1,,,,,,
50480,Polling Place,8,1,12.50 %,,,,,,,1,,,,,,
50480,Total,8,4,50.00 %,,,,,,,2,,,,,,
50492,Vote by Mail,0,0,,,,,,,,,,,,,,
50492,Polling Place,0,0,,,,,,,,,,,,,,
50492,Total,0,0,,,,,,,,,,,,,,
50494,Vote by Mail,0,0,,,,,,,,,,,,,,
50494,Polling Place,0,0,,,,,,,,,,,,,,
50494,Total,0,0,,,,,,,,,,,,,,
50502,Vote by Mail,0,0,,,,,,,,,,,,,,
50502,Polling Place,0,0,,,,,,,,,,,,,,
50502,Total,0,0,,,,,,,,,,,,,,
50521,Vote by Mail,5,1,20.00 %,,,1,,,,,,,,,,
50521,Polling Place,5,1,20.00 %,,,,,,,1,,,,,,
50521,Total,5,2,40.00 %,,,1,,,,1,,,,,,
51010,Vote by Mail,11,2,18.18 %,,,,,,,,,,,,,
51010,Polling Place,11,1,9.09 %,,,,,,,,,,,,,
51010,Total,11,3,27.27 %,,,,,,,,,,,,,
51080,Vote by Mail,11,4,36.36 %,,,,,,,1,,,,,,
51080,Polling Place,11,2,18.18 %,,,,,,,,,,,,,
51080,Total,11,6,54.55 %,,,,,,,1,,,,,,
51090,Vote by Mail,14,5,35.71 %,,,,,,,,,,,,,
51090,Polling Place,14,2,14.29 %,,,,,,,1,,,,,,
51090,Total,14,7,50.00 %,,,,,,,1,,,,,,
51620,Vote by Mail,0,0,,,,,,,,,,,,,,
51620,Polling Place,0,0,,,,,,,,,,,,,,
51620,Total,0,0,,,,,,,,,,,,,,
54010,Vote by Mail,8,3,37.50 %,,,,,,,,,,,,,
54010,Polling Place,8,1,12.50 %,,,,,,,,,,,,,
54010,Total,8,4,50.00 %,,,,,,,,,,,,,
54020,Vote by Mail,2,1,50.00 %,,,,,,,,,,,,,
54020,Polling Place,2,0,0.00 %,,,,,,,,,,,,,
54020,Total,2,1,50.00 %,,,,,,,,,,,,,
54031,Vote by Mail,9,3,33.33 %,,,,,,,1,,,,,,
54031,Polling Place,9,1,11.11 %,,,,,,,,,,,,,
54031,Total,9,4,44.44 %,,,,,,,1,,,,,,
54051,Vote by Mail,24,6,25.00 %,,,,,,,,,,,,,
54051,Polling Place,24,7,29.17 %,,,,,,,,,,,,,
54051,Total,24,13,54.17 %,,,,,,,,,,,,,
54061,Vote by Mail,10,5,50.00 %,,,,,,,1,,,,,,
54061,Polling Place,10,1,10.00 %,,,,,,,,,,,,,
54061,Total,10,6,60.00 %,,,,,,,1,,,,,,
54070,Vote by Mail,27,3,11.11 %,,,,,,,1,,,,,,
54070,Polling Place,27,2,7.41 %,,,,,,,,,,,,,
54070,Total,27,5,18.52 %,,,,,,,1,,,,,,
,,,,,,,,,,,,,,,,,
Total - Vote by Mail,,1542,490,31.78 %,,,25,9,,2,110,1,,,,,
Total - Polling Place,,1542,206,13.36 %,,,5,6,,2,38,,,,,,
Contest Total,,1542,696,45.14 %,,,30,15,,4,148,1,,,,,
