31131,Polling Place,876,175,19.98 %,,,120,45,,,
31131,Total,876,592,67.58 %,,,410,151,,,
31140,Vote by Mail,1701,699,41.09 %,,,520,143,,,
31140,Polling Place,1701,506,29.75 %,,,391,76,,,
31140,Total,1701,1205,70.84 %,,,911,219,,,
31150,Vote by Mail,1472,737,50.07 %,,,522,168,,,
31150,Polling Place,1472,361,24.52 %,,,272,69,,,
31150,Total,1472,1098,74.59 %,,,794,237,,,
31160,Vote by Mail,1136,488,42.96 %,,,399,59,,,
31160,Polling Place,1136,336,29.58 %,,,260,41,,,
31160,Total,1136,824,72.54 %,,,659,100,,,
31190,Vote by Mail,1375,576,41.89 %,,,482,57,,,
31190,Polling Place,1375,333,24.22 %,,,266,26,,,
31190,Total,1375,909,66.11 %,,,748,83,,,
31210,Vote by Mail,1111,424,38.16 %,,,330,68,,,
31210,Polling Place,1111,272,24.48 %,,,219,31,,,
31210,Total,1111,696,62.65 %,,,549,99,,,
31240,Vote by Mail,1807,608,33.65 %,,,487,79,,,
31240,Polling Place,1807,396,21.91 %,,,323,35,,,
31240,Total,1807,1004,55.56 %,,,810,114,,,
31250,Vote by Mail,1598,790,49.44 %,,,559,202,,,
31250,Polling Place,1598,411,25.72 %,,,292,96,,,
31250,Total,1598,1201,75.16 %,,,851,298,,,
31300,Vote by Mail,1463,616,42.11 %,,,437,143,,,
31300,Polling Place,1463,341,23.31 %,,,267,47,,,
31300,Total,1463,957,65.41 %,,,704,190,,,
31400,Vote by Mail,1383,755,54.59 %,,,534,185,,,
31400,Polling Place,1383,341,24.66 %,,,251,71,,,
31400,Total,1383,1096,79.25 %,,,785,256,,,
31450,Vote by Mail,1284,633,49.30 %,,,464,133,,,
31450,Polling Place,1284,334,26.01 %,,,250,68,,,
31450,Total,1284,967,75.31 %,,,714,201,,,
31480,Vote by Mail,996,467,46.89 %,,,318,113,,,
31480,Polling Place,996,225,22.59 %,,,166,46,,,
31480,Total,996,692,69.48 %,,,484,159,,,
31490,Vote by Mail,1025,510,49.76 %,,,374,113,,,
31490,Polling Place,1025,253,24.68 %,,,186,48,,,
31490,Total,1025,763,74.44 %,,,560,161,,,
31560,Vote by Mail,893,382,42.78 %,,,288,74,,,
31560,Polling Place,893,243,27.21 %,,,203,23,,,
31560,Total,893,625,69.99 %,,,491,97,,,
31580,Vote by Mail,796,335,42.09 %,,,224,90,,,
31580,Polling Place,796,230,28.89 %,,,168,44,,,
31580,Total,796,565,70.98 %,,,392,134,,,
31600,Vote by Mail,822,211,25.67 %,,,174,11,,,
31600,Polling Place,822,404,49.15 %,,,339,18,,,
31600,Total,822,615,74.82 %,,,513,29,,,
31610,Vote by Mail,623,142,22.79 %,,,115,7,,,
31610,Polling Place,623,256,41.09 %,,,209,13,,,
31610,Total,623,398,63.88 %,,,324,20,,,
31630,Vote by Mail,417,80,19.18 %,,,69,2,,,
31630,Polling Place,417,211,50.60 %,,,163,15,,,
31630,Total,417,291,69.78 %,,,232,17,,,
31650,Vote by Mail,765,199,26.01 %,,,184,7,,,
31650,Polling Place,765,327,42.75 %,,,281,8,,,
31650,Total,765,526,68.76 %,,,465,15,,,
31690,Vote by Mail,435,113,25.98 %,,,94,10,,,
31690,Polling Place,435,195,44.83 %,,,161,15,,,
31690,Total,435,308,70.80 %,,,255,25,,,
31710,Vote by Mail,1222,549,44.93 %,,,385,138,,,
31710,Polling Place,1222,356,29.13 %,,,252,87,,,
31710,Total,1222,905,74.06 %,,,637,225,,,
50011,Vote by Mail,6,3,50.00 %,,,,2,,,
50011,Polling Place,6,0,0.00 %,,,,,,,
50011,Total,6,3,50.00 %,,,,2,,,
50521,Vote by Mail,733,378,51.57 %,,,226,134,,,
50521,Polling Place,733,125,17.05 %,,,99,20,,,
50521,Total,733,503,68.62 %,,,325,154,,,
51010,Vote by Mail,1533,496,32.35 %,,,381,90,,,
51010,Polling Place,1533,296,19.31 %,,,230,31,,,
51010,Total,1533,792,51.66 %,,,611,121,,,
51080,Vote by Mail,1632,730,44.73 %,,,553,125,,,
51080,Polling Place,1632,368,22.55 %,,,297,41,,,
51080,Total,1632,1098,67.28 %,,,850,166,,,
51090,Vote by Mail,1708,739,43.27 %,,,548,161,,,
51090,Polling Place,1708,437,25.59 %,,,333,84,,,
51090,Total,1708,1176,68.85 %,,,881,245,,,
51620,Vote by Mail,221,178,80.54 %,,,158,16,,,
51620,Polling Place,221,8,3.62 %,,,8,,,,
51620,Total,221,186,84.16 %,,,166,16,,,
,,,,,,,,,,,
Total - Vote by Mail,,40910,17896,43.74 %,,,13097,3790,,,
Total - Polling Place,,40910,10632,25.99 %,,,8206,1587,,,
Contest Total,,40910,28528,69.73 %,,,21303,5377,,,
