31150,Vote by Mail,1472,737,50.07 %,,,433,252,,,205,433,7,,401,276,,
31150,Polling Place,1472,361,24.52 %,,,193,142,,,133,183,3,,184,145,,
31150,Total,1472,1098,74.59 %,,,626,394,,,338,616,10,,585,421,,
31160,Vote by Mail,1136,488,42.96 %,,,188,271,,,214,199,4,,174,282,,
31160,Polling Place,1136,336,29.58 %,,,118,181,,,139,120,9,,105,183,,
31160,Total,1136,824,72.54 %,,,306,452,,,353,319,13,,279,465,,
31190,Vote by Mail,1375,576,41.89 %,,,226,308,,,236,220,9,,220,303,,
31190,Polling Place,1375,333,24.22 %,,,104,189,,,129,119,4,,96,194,,
31190,Total,1375,909,66.11 %,,,330,497,,,365,339,13,,316,497,,
31210,Vote by Mail,1111,424,38.16 %,,,171,215,,,153,189,7,,165,220,,
31210,Polling Place,1111,272,24.48 %,,,95,153,,,99,105,8,,77,169,,
31210,Total,1111,696,62.65 %,,,266,368,,,252,294,15,,242,389,,
31240,Vote by Mail,1807,608,33.65 %,,,221,345,,,218,265,12,,216,345,,
31240,Polling Place,1807,396,21.91 %,,,87,271,,,176,118,10,,83,267,,
31240,Total,1807,1004,55.56 %,,,308,616,,,394,383,22,,299,612,,
31250,Vote by Mail,1598,790,49.44 %,,,504,237,,,181,495,6,,493,247,,
31250,Polling Place,1598,411,25.72 %,,,271,121,,,114,247,3,,262,124,,
31250,Total,1598,1201,75.16 %,,,775,358,,,295,742,9,,755,371,,
31300,Vote by Mail,1463,616,42.11 %,,,331,244,,,200,320,7,,311,259,,
31300,Polling Place,1463,341,23.31 %,,,137,170,,,116,153,9,,132,175,,
31300,Total,1463,957,65.41 %,,,468,414,,,316,473,16,,443,434,,
31400,Vote by Mail,1383,755,54.59 %,,,512,202,,,176,483,6,,499,217,,
31400,Polling Place,1383,341,24.66 %,,,202,123,,,100,192,7,,192,132,,
31400,Total,1383,1096,79.25 %,,,714,325,,,276,675,13,,691,349,,
31450,Vote by Mail,1284,633,49.30 %,,,341,247,,,203,317,6,,323,259,,
31450,Polling Place,1284,334,26.01 %,,,166,145,,,105,162,5,,159,150,,
31450,Total,1284,967,75.31 %,,,507,392,,,308,479,11,,482,409,,
31480,Vote by Mail,996,467,46.89 %,,,268,157,,,115,259,5,,255,164,,
31480,Polling Place,996,225,22.59 %,,,113,96,,,68,111,1,,101,106,,
31480,Total,996,692,69.48 %,,,381,253,,,183,370,6,,356,270,,
31490,Vote by Mail,1025,510,49.76 %,,,275,196,,,165,258,3,,256,212,,
31490,Polling Place,1025,253,24.68 %,,,130,99,,,73,127,4,,116,111,,
31490,Total,1025,763,74.44 %,,,405,295,,,238,385,7,,372,323,,
31560,Vote by Mail,893,382,42.78 %,,,188,161,,,130,186,10,,171,173,,
31560,Polling Place,893,243,27.21 %,,,103,121,,,95,96,2,,85,131,,
31560,Total,893,625,69.99 %,,,291,282,,,225,282,12,,256,304,,
31580,Vote by Mail,796,335,42.09 %,,,181,125,,,96,180,,,169,132,,
31580,Polling Place,796,230,28.89 %,,,96,110,,,91,104,3,,91,116,,
31580,Total,796,565,70.98 %,,,277,235,,,187,284,3,,260,248,,
31600,Vote by Mail,822,211,25.67 %,,,31,162,,,112,55,4,,29,161,,
31600,Polling Place,822,404,49.15 %,,,86,276,,,189,119,10,,69,284,,
31600,Total,822,615,74.82 %,,,117,438,,,301,174,14,,98,445,,
31610,Vote by Mail,623,142,22.79 %,,,22,94,,,66,31,3,,21,92,,
31610,Polling Place,623,256,41.09 %,,,69,143,,,96,85,11,,55,147,,
31610,Total,623,398,63.88 %,,,91,237,,,162,116,14,,76,239,,
31630,Vote by Mail,417,80,19.18 %,,,20,52,,,37,22,1,,19,50,,
31630,Polling Place,417,211,50.60 %,,,47,128,,,100,54,4,,43,126,,
31630,Total,417,291,69.78 %,,,67,180,,,137,76,5,,62,176,,
31650,Vote by Mail,765,199,26.01 %,,,29,155,,,119,39,10,,27,155,,
31650,Polling Place,765,327,42.75 %,,,54,243,,,171,81,7,,56,235,,
31650,Total,765,526,68.76 %,,,83,398,,,290,120,17,,83,390,,
31690,Vote by Mail,435,113,25.98 %,,,24,80,,,50,32,,,29,74,,
31690,Polling Place,435,195,44.83 %,,,50,112,,,83,62,4,,44,115,,
31690,Total,435,308,70.80 %,,,74,192,,,133,94,4,,73,189,,
31710,Vote by Mail,1222,549,44.93 %,,,309,206,,,180,291,9,,290,216,,
31710,Polling Place,1222,356,29.13 %,,,193,136,,,119,170,8,,171,157,,
31710,Total,1222,905,74.06 %,,,502,342,,,299,461,17,,461,373,,
51010,Vote by Mail,1533,496,32.35 %,,,246,226,,,176,232,13,,236,224,,
51010,Polling Place,1533,296,19.31 %,,,113,150,,,112,109,12,,106,154,,
51010,Total,1533,792,51.66 %,,,359,376,,,288,341,25,,342,378,,
51080,Vote by Mail,1632,730,44.73 %,,,312,357,,,277,308,14,,308,356,,
51080,Polling Place,1632,368,22.55 %,,,132,205,,,151,144,5,,124,211,,
51080,Total,1632,1098,67.28 %,,,444,562,,,428,452,19,,432,567,,
51090,Vote by Mail,1708,739,43.27 %,,,402,292,,,232,383,7,,381,300,,
51090,Polling Place,1708,437,25.59 %,,,206,194,,,148,211,6,,193,201,,
51090,Total,1708,1176,68.85 %,,,608,486,,,380,594,13,,574,501,,
51620,Vote by Mail,221,178,80.54 %,,,60,103,,,89,61,2,,60,103,,
51620,Polling Place,221,8,3.62 %,,,2,5,,,4,3,,,3,5,,
51620,Total,221,186,84.16 %,,,62,108,,,93,64,2,,63,108,,
,,,,,,,,,,,,,,,,,,
Total - Vote by Mail,,39136,16967,43.35 %,,,8933,6835,,,5388,8745,216,,8530,7076,,
Total - Polling Place,,39136,10376,26.51 %,,,4483,4961,,,3654,4624,202,,4183,5130,,
Contest Total,,39136,27343,69.87 %,,,13416,11796,,,9042,13369,418,,12713,12206,,
