Santa Cruz,,,,,,,,,Precinct Canvass,,,
2020 Santa Cruz Presidential Primary,,,,,,,,,"March 3, 2020",,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,1 Presidential Preference PAF,,,,,,,,,,
,,,,,,,1,1,,1,,
,,Registered Voters,Voters Cast,Turnout (%),,,HOWIE HAWKINS,GLORIA LA RIVA,,Write In,,
50192,Total,0,0,,,,,,,,,
50201,Vote by Mail,2,1,50.00 %,,,,1,,,,
50201,Polling Place,2,0,0.00 %,,,,,,,,
50201,Total,2,1,50.00 %,,,,1,,,,
50204,Vote by Mail,0,0,,,,,,,,,
50204,Polling Place,0,0,,,,,,,,,
50204,Total,0,0,,,,,,,,,
50211,Vote by Mail,3,1,33.33 %,,,,,,,,
50211,Polling Place,3,1,33.33 %,,,,,,1,,
50211,Total,3,2,66.67 %,,,,,,1,,
50221,Vote by Mail,2,0,0.00 %,,,,,,,,
50221,Polling Place,2,0,0.00 %,,,,,,,,
50221,Total,2,0,0.00 %,,,,,,,,
50232,Vote by Mail,4,3,75.00 %,,,1,1,,1,,
50232,Polling Place,4,0,0.00 %,,,,,,,,
50232,Total,4,3,75.00 %,,,1,1,,1,,
50235,Vote by Mail,1,0,0.00 %,,,,,,,,
50235,Polling Place,1,0,0.00 %,,,,,,,,
50235,Total,1,0,0.00 %,,,,,,,,
50284,Vote by Mail,0,0,,,,,,,,,
50284,Polling Place,0,0,,,,,,,,,
50284,Total,0,0,,,,,,,,,
50287,Vote by Mail,0,0,,,,,,,,,
50287,Polling Place,0,0,,,,,,,,,
50287,Total,0,0,,,,,,,,,
50297,Vote by Mail,0,0,,,,,,,,,
50297,Polling Place,0,0,,,,,,,,,
50297,Total,0,0,,,,,,,,,
50301,Vote by Mail,2,1,50.00 %,,,,1,,,,
50301,Polling Place,2,0,0.00 %,,,,,,,,
50301,Total,2,1,50.00 %,,,,1,,,,
50341,Vote by Mail,0,0,,,,,,,,,
50341,Polling Place,0,0,,,,,,,,,
50341,Total,0,0,,,,,,,,,
50381,Vote by Mail,1,0,0.00 %,,,,,,,,
50381,Polling Place,1,0,0.00 %,,,,,,,,
50381,Total,1,0,0.00 %,,,,,,,,
50434,Vote by Mail,0,0,,,,,,,,,
50434,Polling Place,0,0,,,,,,,,,
50434,Total,0,0,,,,,,,,,
50480,Vote by Mail,0,0,,,,,,,,,
50480,Polling Place,0,0,,,,,,,,,
50480,Total,0,0,,,,,,,,,
50492,Vote by Mail,0,0,,,,,,,,,
50492,Polling Place,0,0,,,,,,,,,
50492,Total,0,0,,,,,,,,,
50494,Vote by Mail,0,0,,,,,,,,,
50494,Polling Place,0,0,,,,,,,,,
50494,Total,0,0,,,,,,,,,
50502,Vote by Mail,0,0,,,,,,,,,
50502,Polling Place,0,0,,,,,,,,,
50502,Total,0,0,,,,,,,,,
50521,Vote by Mail,3,0,0.00 %,,,,,,,,
50521,Polling Place,3,0,0.00 %,,,,,,,,
50521,Total,3,0,0.00 %,,,,,,,,
51010,Vote by Mail,17,1,5.88 %,,,,,,1,,
51010,Polling Place,17,2,11.76 %,,,1,,,,,
51010,Total,17,3,17.65 %,,,1,,,1,,
51080,Vote by Mail,4,0,0.00 %,,,,,,,,
51080,Polling Place,4,1,25.00 %,,,,,,1,,
51080,Total,4,1,25.00 %,,,,,,1,,
51090,Vote by Mail,7,0,0.00 %,,,,,,,,
51090,Polling Place,7,1,14.29 %,,,,,,1,,
51090,Total,7,1,14.29 %,,,,,,1,,
51620,Vote by Mail,1,0,0.00 %,,,,,,,,
51620,Polling Place,1,0,0.00 %,,,,,,,,
51620,Total,1,0,0.00 %,,,,,,,,
54010,Vote by Mail,0,0,,,,,,,,,
54010,Polling Place,0,0,,,,,,,,,
54010,Total,0,0,,,,,,,,,
54020,Vote by Mail,0,0,,,,,,,,,
54020,Polling Place,0,0,,,,,,,,,
54020,Total,0,0,,,,,,,,,
54031,Vote by Mail,3,0,0.00 %,,,,,,,,
54031,Polling Place,3,0,0.00 %,,,,,,,,
54031,Total,3,0,0.00 %,,,,,,,,
54051,Vote by Mail,5,1,20.00 %,,,,,,,,
54051,Polling Place,5,0,0.00 %,,,,,,,,
54051,Total,5,1,20.00 %,,,,,,,,
54061,Vote by Mail,2,1,50.00 %,,,,1,,,,
54061,Polling Place,2,0,0.00 %,,,,,,,,
54061,Total,2,1,50.00 %,,,,1,,,,
54070,Vote by Mail,1,0,0.00 %,,,,,,,,
54070,Polling Place,1,0,0.00 %,,,,,,,,
54070,Total,1,0,0.00 %,,,,,,,,
,,,,,,,,,,,,
Total - Vote by Mail,,582,107,18.38 %,,,20,36,,31,,
Total - Polling Place,,582,32,5.50 %,,,6,9,,11,,
Contest Total,,582,139,23.88 %,,,26,45,,42,,
