,District,area_col,percent,precinct
0,1,0.009190875693007732,0.9999999999999994,12
1,1,0.03967916202112774,0.9999999552205324,3
3,1,0.023357218295216687,1.0000000000000038,6
4,1,0.04308803430656034,1.0000000000000013,8
5,1,0.016118317346453897,0.9999999991547228,10
6,1,0.011150682455782681,0.9999999818675148,5
8,1,4.167109398402877e-05,0.9999999999999999,17
9,1,1.874052646602313e-05,0.9999999999999997,18
10,1,1.5039013243840901e-06,0.9999999999999999,19
11,1,0.0161188599944251,0.9999999739138762,9
12,1,0.012453268536716787,1.0,14
13,1,0.014694841998203395,1.0000000000000007,20
14,1,8.919256353714534e-05,1.0000000000000004,22
15,1,0.003143282557962996,1.0000000000000007,2
16,1,8.786713255494184e-05,0.9999999999999999,21
17,1,0.01544373693382288,0.9999999999999989,1
18,1,0.01188821861315636,0.9999999999999988,7
19,1,3.168776721219546e-05,0.9999999999999996,16
20,1,0.01138889298690003,0.9999999999999999,4
21,1,0.015357909074561707,0.9999999999999998,15
22,1,0.0071159644146808355,1.0,13
23,1,0.010789454330462763,0.9999999999999999,11
