,District,area_col,percent,precinct
0,36,0.00029617957671703614,0.9956932330557486,121004
1,36,0.00013722683350000998,0.9999999999999992,121005
2,36,0.00010014413850003214,1.0000000000000004,121006
3,36,2.0364653156095758e-05,0.9984312696478831,121009
4,36,9.542247149999181e-05,1.0000000000000007,121010
5,36,4.389361500001503e-05,1.0000000000000002,121012
6,36,9.18875118719944e-05,0.9863042104520464,121014
7,36,5.779479249999873e-05,0.9999999999999987,121015
8,36,6.17041373019932e-05,0.9914518607082039,121016
9,36,6.489173700002455e-05,0.9999999999999998,121017
10,36,4.852336200001522e-05,1.0,121018
11,36,0.0001930551575000381,0.999999999999999,121019
12,36,5.811250499998129e-05,0.9999999999999998,121020
13,36,0.0002745209399999674,1.0000000000000009,121021
14,36,9.381596600001291e-05,1.0000000000000002,121022
15,36,0.0005733612704999217,0.9999999999999984,181001
16,36,0.0035184184133680335,0.9925684934256864,181002
17,36,0.0001167946370000232,1.0000000000000002,181066
18,36,0.008589038715947385,0.9894493443113822,184003
19,36,5.9977189999997206e-05,0.9999987578626459,186005
20,36,0.00017731487172942064,0.9999961917013206,186006
21,36,0.008858365284642246,0.9933648066048583,186007
22,36,9.934097349999357e-05,1.0,245205
23,36,0.00012007061000002753,0.9999999999999998,245214
24,36,9.022325750002124e-05,0.9999999999999994,245215
25,36,3.112839450000767e-05,1.0,245217
26,36,0.00011275988900000376,0.9999999999999984,245220
27,36,0.0001255480114999907,1.0,245224
28,36,2.006334799998492e-05,1.0000000000000009,245225
29,36,0.00021130142799999967,0.9999999999999998,245226
30,36,7.635683700001072e-05,0.9999999999999998,245228
31,36,0.00010348164349997749,0.9999999999999996,247229
32,36,0.0001615138300000324,0.9999999999999998,247234
33,36,0.003671339781255887,0.9894709917075681,281011
34,36,0.0024732243379999904,0.9999999999999982,281045
35,36,0.014061627004058112,0.999948057148685,285001
37,36,0.007727039917668873,0.9996512499975625,285002
38,36,0.0025276401400000288,0.9999999999999988,285004
39,36,0.003701449813714883,0.9994037637265188,285006
40,36,0.007751923041499954,1.0000000000000002,285007
41,36,0.013217824093771419,0.999999913054665,285033
43,36,0.0025592747010001436,1.0000000000000002,285042
44,36,0.0003193449504999125,1.0000000000000002,286210
45,36,0.000494443191000019,1.0000000000000002,286212
46,36,0.00014779838349996942,0.9999999999999994,286213
47,36,0.0001174571945000341,0.9999999999999997,286232
48,36,0.00013726883199999718,1.0,286238
49,36,0.0002534586245000595,1.0000000000000013,286244
50,36,0.0003828439239999516,0.9999999999999996,286245
51,36,7.297577500000418e-05,1.0000000000000002,286247
52,36,0.00958514426523505,0.9954292259002562,287205
53,36,0.005866037159499996,0.9999999999999981,287208
54,36,0.0009893903559999727,0.9999999999999998,287209
55,36,0.0010339463810000128,1.0000000000000004,287239
56,36,0.0007521204635000933,1.0,287240
57,36,0.00014952263799997994,1.0000000000000004,287241
58,36,0.0005163485394998987,1.0,287243
59,36,0.0016477671500001324,0.9999999999999992,287248
60,36,0.0004670327352649294,0.9898605900170685,287249
61,36,0.0020999535405000235,1.0000000000000002,289203
62,36,0.00015683181249999094,1.0000000000000007,345201
63,36,0.0002552322864999668,1.0,345202
64,36,0.00014845223450001322,0.9999999999999997,345203
65,36,0.000138414375499995,1.0,345223
66,36,0.0002023296784999943,1.0000000000000016,365018
67,36,0.0003150626304999413,1.0000000000000007,365020
68,36,0.000662231469000009,0.9999999999999999,365021
69,36,0.00018170842150001245,1.0000000000000004,365027
70,36,0.00012343054400002146,0.9999999999999998,365229
71,36,0.0010403165615001245,0.9999999999999998,381116
72,36,0.020967064319999878,0.9999999999999986,384122
73,36,0.00027500454549999156,0.9999999999999998,384130
74,36,0.00031099739150000535,0.9999999999999998,384131
75,36,0.0006222928335000857,0.9999999999999998,384132
76,36,0.0005043648919999786,0.9999999999999998,384133
77,36,0.00019974504499989824,1.0,384134
78,36,0.022462261837825844,0.999999976263535,384137
80,36,0.017483249711936714,0.9999999259540768,384138
82,36,0.0006390185879998445,0.9999989202203723,384226
84,36,0.008651492189499803,1.0000000000000022,385005
85,36,0.000501107820500057,0.9999999999999996,385009
86,36,4.40869215000082e-05,1.0000000000000016,385011
87,36,0.0004236696829999966,1.0000000000000007,385014
88,36,0.012496702072500228,1.0,385015
89,36,0.0038095159544999074,0.9999999999999994,385017
90,36,0.0018987398685000629,0.9999999999999997,385024
91,36,0.0014950644885000106,0.9999999999999997,385036
92,36,0.0010728523939999796,0.9999999999999996,385046
93,36,0.010186451772499909,1.0,385047
94,36,0.019559170732367456,0.9999999790055977,385048
96,36,0.017681336686999553,1.0000000000000004,385049
97,36,0.007455736338875422,0.9999999999162413,385050
99,36,0.00038678451849997726,1.0000000000000007,387206
100,36,0.0011339762700000276,0.9999999999999982,387210
101,36,0.000258960589500042,0.9999999999999998,387213
102,36,3.393733449998109e-05,0.9999999999999998,387245
103,36,0.0021138493914999905,0.9999999999999992,389207
104,36,0.0001176082510000064,1.0,389208
105,36,0.0013910986645000224,1.0000000000000004,389225
106,36,6.366298199999372e-05,1.0,411102
107,36,0.0001653828160000008,1.0000000000000004,411105
108,36,0.0002313589849999718,1.0000000000000004,411106
109,36,8.205636400001213e-05,1.0000000000000004,411107
110,36,0.00018819619749994843,1.0000000000000007,411108
111,36,0.000275060658499983,0.9999999999999994,411109
112,36,9.15979264999907e-05,0.9999999999999987,411136
113,36,0.0003941011129999857,1.0,432034
114,36,0.00014854330699999582,1.0000000000000004,474117
115,36,0.0040605240635000345,1.0000000000000022,481101
116,36,0.0007366530015000191,1.0,481115
117,36,0.004417235414999862,1.0000000000000004,481116
118,36,0.0006028434695000519,0.9999999999999998,481137
119,36,0.004993296177500168,0.9999999999999994,481141
120,36,0.00041093751600005974,1.0000000000000007,481162
121,36,0.022261430173499724,1.000000000000002,482018
122,36,0.0002561309470000114,0.9999999999999989,482024
123,36,0.005138596610999973,1.0000000000000004,482025
124,36,0.012688183083999756,0.9999999999999996,482026
125,36,0.013965316560500146,1.0000000000000004,482027
126,36,0.00010127166800000647,1.0000000000000002,482028
