"060650432953",36
"060650432051",36
"060650432052",36
"060650432043",36
"060650432042",36
"060650432923",36
"060650427451",60
"060650427453",60
"060650432921",36
"060650432932",36
"060650432931",36
"060650444062",36
"060650433042",36
"060710121062",34
"060650444071",36
"060650444042",47
"060650444053",47
"060650444072",36
"060650444033",36
"060650444034",36
"060650444073",36
"060650444052",47
"060650448072",47
"060650451253",47
"060650451254",47
"060650456172",36
"060650451092",47
"060650456101",36
"060650456162",36
"060650456122",36
"060650456102",36
"060650469003",36
"060650456121",36
"060590423362",74
"060590423291",74
"060590423154",74
"060590423153",74
"060590423155",74
"060590423152",74
"060590320221",74
"060590320223",71
"060590423414",74
"060590422011",74
"060590423122",74
"060590423111",74
"060710104251",34
"060590320611",74
"060590320614",74
"060590320613",74
"060590320612",71
"060590320581",71
"060590320583",71
"060590320582",71
"060590320592",71
"060590421081",74
"060590421062",74
"060590421072",74
"060590421071",74
"060590421084",74
"060659810001",36
"060710251001",36
"060650469001",36
"060650469002",36
"060650459001",36
"060650470001",36
"060650462002",36
"060650461021",36
"060650461011",36
"060650461032",36
"060650470002",36
"060650459002",36
"060759804011",19
"060530115021",30
"060590320664",71
"060590320663",71
"060590320661",71
"060590320633",74
"060730099011",77
"060250124001",36
"060259400003",36
"060250101011",36
"060250119032",36
"060250124003",36
"060650456123",36
"060250102001",36
"060250123023",36
"060250124002",36
"060250123011",36
"060650456182",36
"060250123021",36
"060650456191",36
"060650456183",36
"060650456181",36
"060650456192",36
"060250123012",36
"060730210013",75
"060730210021",75
"060730210022",75
"060730211021",75
"060730211013",75
"060650444032",36
"060730209044",75
"060650444031",36
"060650432922",71
"060650432032",36
"060650432463",71
"060650432461",71
"060650432011",71
"060650432182",71
"060650432012",71
"060730190021",75
"060650432542",71
"060650432523",71
"060730191082",75
"060650432031",71
"060650432183",71
"060650432181",71
"060650432672",71
"060650432983",71
"060650432981",71
"060650496001",71
"060650505013",71
"060650505012",71
"060650432221",71
"060650432222",71
"060650496004",71
"060650496003",71
"060650505033",71
"060650496002",71
"060650505021",71
"060650432162",71
"060650512001",71
"060650505032",71
"060650505031",71
"060730171062",76
"060730171111",76
"060650432541",71
"060650512003",71
"060730186191",74
"060730186192",74
"060590421164",74
"060590421151",74
"060590421083",74
"060730192092",76
"060730188034",75
"060730188033",75
"060730188032",75
"060730186011",74
"061119800001",38
"061119901000",38
"060839801001",37
"060375991001",69
"060839900000",37
"060590423372",74
"060590423371",74
"060590423373",74
"060590423312",74
"060590423124",74
"060590423303",74
"060590423301",74
"060590423321",74
"060590423323",74
"060590423322",74
"060590423173",74
"060590423311",74
"060590423135",74
"060590423133",74
"060590423131",74
"060590423134",74
"060590423292",74
"060590423313",74
"060590423304",74
"060590423302",74
"060590422036",74
"060590422052",74
"060590423382",74
"060590423391",74
"060590423381",74
"060590626202",72
"060590423232",74
"060590423234",74
"060590423392",74
"060590423231",74
"060590423132",74
"060590421141",74
"060590421142",74
"060590421143",74
"060590423411",74
"060590423112",74
"060590423393",74
"060590423114",74
"060590626203",72
"060590626204",72
"060590423244",74
"060590423243",74
"060590626051",72
"060590421163",74
"060590421161",74
"060590421091",74
"060590421093",74
"060590421092",74
"060590421094",74
"060590320631",74
"060590421162",74
"060590421133",74
"060590421132",74
"060590320622",74
"060590421121",74
"060590320621",74
"060590320632",74
"060590421085",74
"060590421082",74
"060590421134",74
"060590421131",74
"060590421122",74
"060590421115",74
"060590423121",74
"060590422032",74
"060590422033",74
"060590320641",71
"060590422035",74
"060590320642",74
"060590423413",74
"060590423401",74
"060590422015",74
"060590422012",74
"060590422014",74
"060590422061",74
"060590423113",74
"060590421112",74
"060590421111",74
"060590421113",74
"060590422051",74
"060590421114",74
"060590421123",74
"060590423415",74
"060590423412",74
"060590422062",74
"060590422013",74
"060590422053",74
"060590421061",74
"060590422031",74
"060590422034",74
"060590422054",74
"060590423123",74
"060250108001",36
"060250110011",36
"060250103001",36
"060250109001",36
"060250109002",36
"060250108002",36
"060250111002",36
"060250118012",36
"060250112013",36
"060250109003",36
"060250109006",36
"060730212022",75
"060730212021",75
"060730209021",75
"060730210012",75
"060730210011",75
"060730208012",75
"060730211012",75
"060730211022",75
"060730209033",75
"060730209032",75
"060730198101",74
"060730198111",74
"060730174031",77
"060730171061",77
"060730171112",77
"060730171064",76
"060730083282",77
"060730170621",76
"060730170612",77
"060730083281",77
"060730209042",75
"060730209041",75
"060730209043",75
"060730170652",76
"060730170651",76
"060730170661",76
"060730191103",75
"060730191081",75
"060730188031",75
"060730083684",76
"060730083682",76
"060730083683",76
"060730083361",76
"060730083362",76
"060730170701",76
"060730170662",76
"060730170702",76
"060730170712",76
"060730170711",76
"060730170703",76
"060730170643",76
"060730170642",76
"060730170691",76
"060730170341",76
"060730170524",76
"060730170523",76
"060730207112",75
"060730207111",76
"060730201103",75
"060730207101",76
"060730208071",75
"060730170611",76
"060730170623",76
"060730170622",76
"060730170311",76
"060730170312",76
"060730170313",76
"060730170552",76
"060730170392",76
"060730170391",76
"060730170551",76
"060730170561",76
"060730171063",77
"060730102011",80
"060730171132",77
"060730171094",77
"060730171131",76
"060730171121",76
"060730170203",75
"060730207062",76
"060730207061",76
"060730207063",76
"060730207051",76
"060730207064",76
"060730173053",77
"060730173052",77
"060730208052",75
"060730208061",75
"060730208051",75
"060730208063",75
"060730191034",75
"060730191032",75
"060730191031",75
"060730170592",76
"060730170601",76
"060730170202",75
"060730170201",75
"060730170602",76
"060730208064",75
"060730208062",75
"060730208133",75
"060730208121",75
"060730209031",75
"060730171091",77
"060730171092",77
"060730200355",77
"060730208072",75
"060730208113",75
"060730208101",75
"060730191071",75
"060730211011",75
"060730209022",75
"060730170513",76
"060730170521",76
"060730170522",76
"060730170511",76
"060730170142",76
"060730170141",76
"060730170583",76
"060730170573",76
"060730170572",76
"060730170512",76
"060730174053",77
"060730174063",77
"060730174061",77
"060730173032",77
"060730173051",77
"060730173031",77
"060730174082",77
"060730174081",77
"060730174071",77
"060730174051",77
"060730170591",76
"060730170062",76
"060730170063",75
"060730029052",78
"060730029051",78
"060730148062",79
"060730029053",78
"060730148053",79
"060730174034",77
"060730171084",77
"060730174032",77
"060730171042",77
"060730171081",77
"060730171082",77
"060730171072",77
"060730173033",77
"060730174072",77
"060730100152",80
"060730213021",75
"060730213041",75
"060730213062",75
"060730213063",75
"060730212051",75
"060730212061",75
"060730168121",75
"060730169021",75
"060730213052",75
"060730213051",75
"060730136043",75
"060730136042",75
"060730154053",75
"060730154061",75
"060730213042",75
"060730208132",75
"060730176052",77
"060730176061",77
"060730174062",77
"060730175023",77
"060730175022",77
"060730175021",77
"060730174052",77
"060730174033",77
"060730176062",77
"060730176051",77
"060730176014",77
"060730176012",77
"060730178083",77
"060730178081",77
"060730175013",77
"060730175011",77
"060730175012",77
"060730176032",77
"060730176031",77
"060730208112",75
"060730208111",75
"060730208103",75
"060730208104",75
"060730208102",75
"060730213023",75
"060730154052",75
"060730154051",79
"060730156021",79
"060730156022",75
"060730164031",75
"060730155011",75
"060730168091",75
"060730168074",75
"060730208131",75
"060730208013",75
"060730204011",76
"060730204052",76
"060730170582",76
"060730170632",76
"060730170581",76
"060730170571",76
"060730204042",76
"060730204032",76
"060730170631",76
"060730170633",76
"060730204012",76
"060730204043",76
"060730204051",76
"060730203051",76
"060730203043",76
"060730203041",76
"060730170641",76
"060730208011",75
"060730155014",75
"060730155022",75
"060730168073",75
"060730168101",75
"060730168111",75
"060730168044",75
"060730168043",75
"060730168042",75
"060730168113",75
"060730168041",75
"060730168093",75
"060730168112",75
"060730168092",75
"060730177014",77
"060730177011",77
"060730178133",77
"060730178131",77
"060730180001",77
"060730170212",75
"060730169011",75
"060730170101",75
"060730168132",75
"060730170531",75
"060730170532",75
"060730170211",75
"060730133201",80
"060730133202",80
"060730133203",80
"060730134121",80
"060730134092",80
"060730134122",80
"060730169012",75
"060730169015",75
"060730169014",75
"060730095044",75
"060730095041",75
"060730170492",75
"060730133214",80
"060730133162",80
"060730133163",80
"060730133192",80
"060730100161",80
"060730203121",76
"060730203112",76
"060730155013",75
"060730168131",75
"060730168071",75
"060730169013",75
"060730168072",75
"060730167051",75
"060730167052",75
"060730001001",78
"060730001002",78
"060730089021",78
"060730091071",78
"060730089022",78
"060730166173",75
"060730166172",75
"060730166152",75
"060730166171",75
"060730166074",75
"060730164032",78
"060730164012",78
"060730164011",78
"060730164013",78
"060730168063",75
"060730168062",75
"060730168061",75
"060730164033",79
"060730164042",78
"060730164041",78
"060730154082",79
"060730157041",79
"060730156013",79
"060730156012",75
"060730156011",75
"060730136051",75
"060730136082",75
"060730136081",75
"060730136044",75
"060730136041",75
"060730134251",80
"060730135063",79
"060730135041",79
"060730135043",79
"060730134232",75
"060730136072",75
"060730136052",75
"060730154032",75
"060730136053",75
"060730153021",75
"060730200443",76
"060730157014",79
"060730154081",79
"060730091082",78
"060730063001",77
"060730062001",77
"060730065003",77
"060730065002",78
"060730061002",78
"060730002021",78
"060730002022",78
"060730091072",78
"060730091073",78
"060730065001",77
"060730091081",78
"060730076011",77
"060730152004",79
"060730152003",79
"060730151003",79
"060730151002",79
"060730152001",75
"060730098023",78
"060730161003",78
"060730150011",79
"060730151004",79
"060730152002",79
"060730013011",78
"060730012021",78
"060730012012",78
"060730012022",78
"060730011003",78
"060730011001",78
"060730011002",78
"060730113001",77
"060730099021",77
"060730214013",77
"060730066001",77
"060730068021",77
"060730150022",79
"060730149022",79
"060730149021",79
"060730150021",79
"060730136013",75
"060730135051",79
"060730136012",75
"060730136011",75
"060730137011",75
"060730009023",78
"060730006001",78
"060730005003",78
"060730010004",78
"060730010003",78
"060730005001",78
"060730005002",78
"060730093074",78
"060730010002",78
"060730010001",78
"060730049003",80
"060730047002",80
"060730076012",77
"060730076021",77
"060730006002",78
"060730093071",78
"060730006003",78
"060730166192",75
"060730166191",75
"060730149023",79
"060730148033",79
"060730002011",78
"060730002012",78
"060730004002",78
"060730004003",78
"060730060002",78
"060730003011",78
"060730002023",78
"060730004001",78
"060730003013",78
"060730003022",78
"060730003012",78
"060730002024",78
"060730056022",78
"060730061001",78
"060730148051",79
"060730148032",79
"060730148031",79
"060730148043",79
"060730097061",78
"060730098012",78
"060730098013",78
"060730146013",79
"060730148052",79
"060730148061",79
"060730076022",77
"060730076023",77
"060730058021",77
"060730058011",77
"060730216001",77
"060730218001",77
"060730218002",77
"060730109002",77
"060730108001",77
"060730111002",77
"060730111001",77
"060730108002",77
"060730111003",77
"060730110002",77
"060730109001",77
"060730216002",77
"060730134012",80
"060730134011",80
"060730068011",77
"060730068023",77
"060730068022",77
"060730215021",76
"060730215022",76
"060730083672",76
"060730214021",77
"060730214012",77
"060730214011",77
"060730170362",76
"060730170372",76
"060730170363",76
"060730170331",76
"060730083472",78
"060730083492",78
"060730083491",78
"060730083473",78
"060730083471",78
"060730083461",78
"060730083721",76
"060730083652",76
"060730083661",76
"060730074013",77
"060730074012",77
"060730074011",77
"060730075014",77
"060730075011",77
"060730068012",77
"060730069002",77
"060730101091",80
"060730102012",80
"060730103002",80
"060730083273",77
"060730083463",78
"060730083462",78
"060730083502",78
"060730083722",76
"060730083742",76
"060730215023",76
"060730215011",76
"060730083483",78
"060730083504",78
"060730083481",78
"060730083475",78
"060730083482",78
"060730083501",78
"060730083503",78
"060730029042",79
"060730029045",78
"060730029044",78
"060730097062",78
"060730097053",78
"060730021001",78
"060730020012",78
"060730020011",78
"060730022022",79
"060730022021",79
"060730028041",79
"060730028012",78
"060730029041",79
"060730095071",78
"060730095061",78
"060730095051",78
"060730028011",78
"060730096034",78
"060730096044",78
"060730096043",78
"060730095093",78
"060730020021",78
"060730028033",78
"060730028034",79
"060730097052",78
"060730147021",79
"060730147013",79
"060730147022",79
"060730146011",79
"060730094001",78
"060730083121",77
"060730083391",77
"060730083244",77
"060730172011",77
"060730172012",77
"060730027072",79
"060730023011",79
"060730020022",78
"060730146012",79
"060730146023",79
"060730147011",79
"060730147012",79
"060730140014",79
"060730028032",78
"060730031011",79
"060730031112",79
"060730031111",79
"060730030013",79
"060730031123",79
"060730085053",78
"060730085051",78
"060730083451",77
"060730083452",77
"060730083442",77
"060730083441",77
"060730083762",77
"060730083761",77
"060730083753",77
"060730096031",78
"060730095092",78
"060730096032",78
"060730093064",78
"060730096033",78
"060730146022",79
"060730144001",79
"060730146021",79
"060730083602",78
"060730083601",78
"060730170225",75
"060730149013",79
"060730149012",79
"060730149011",79
"060730031082",79
"060730032142",79
"060730139031",79
"060730031081",79
"060730139082",79
"060730140021",79
"060730085063",78
"060730085062",78
"060730085044",78
"060730085121",78
"060730085094",78
"060730085074",78
"060730085061",78
"060730085075",78
"060730083101",77
"060730083063",77
"060730085012",78
"060730085011",78
"060730083062",77
"060730085122",78
"060730085131",78
"060730085045",78
"060730029023",79
"060730029022",79
"060730028043",79
"060730028042",79
"060730027021",79
"060730029043",79
"060730027111",79
"060730027034",79
"060730085042",78
"060730085041",78
"060730085043",78
"060730091021",78
"060730085123",78
"060730085132",78
"060730085112",78
"060730085111",78
"060730091032",78
"060730091031",78
"060730091023",78
"060730086001",78
"060730091014",78
"060730091011",78
"060730085033",78
"060730029021",79
"060730029032",79
"060730145003",79
"060730100093",80
"060730100094",80
"060730100131",80
"060730100132",80
"060730091033",78
"060730091042",78
"060730091074",78
"060730091091",78
"060730090002",78
"060730090001",78
"060730091013",78
"060730091012",78
"060730091041",78
"060730085014",78
"060730085032",78
"060730085025",78
"060730076013",77
"060730166211",75
"060730153022",79
"060730160001",79
"060730159021",79
"060730093061",78
"060730095112",78
"060730085113",78
"060730095102",78
"060730095022",78
"060730095021",78
"060730085076",78
"060730019001",78
"060730093072",78
"060730019002",78
"060730092041",78
"060730092042",78
"060730093012",78
"060730093053",78
"060730093051",78
"060730077023",77
"060730079083",77
"060730079082",77
"060730078003",77
"060730078001",77
"060730093081",78
"060730092031",78
"060730085071",78
"060730085072",78
"060730085091",78
"060730085104",78
"060730085101",78
"060730083122",77
"060730083132",77
"060730083123",77
"060730077012",77
"060730077021",77
"060730138011",79
"060730137012",75
"060730137023",79
"060730137021",79
"060730135031",79
"060730135033",79
"060730135032",79
"060730136014",75
"060730133233",80
"060730134183",80
"060730134184",80
"060730134182",80
"060730133164",80
"060730085102",78
"060730085073",78
"060730087021",78
"060730087012",78
"060730092032",78
"060730092013",78
"060730085093",78
"060730085095",78
"060730085096",78
"060730087011",78
"060730093083",78
"060730087022",78
"060730093082",78
"060730089013",78
"060730089012",78
"060730089011",78
"060730086003",78
"060730016003",79
"060730016002",79
"060730017003",78
"060730017004",78
"060730018022",78
"060730018024",78
"060730159022",79
"060730159011",79
"060730158022",79
"060730162022",78
"060730158012",79
"060730154031",79
"060730153023",79
"060730159024",79
"060730153012",79
"060730159023",79
"060730160002",79
"060730159012",79
"060730072001",77
"060730072002",77
"060730071002",77
"060730074023",77
"060730074022",77
"060730075021",77
"060730074021",77
"060730075012",77
"060730075013",77
"060730071003",77
"060730214022",77
"060730072003",77
"060730070022",77
"060730073022",77
"060730070021",77
"060730071001",77
"060730073031",77
"060730073023",77
"060730073041",77
"060730073021",77
"060730073042",77
"060730075023",77
"060730075022",77
"060730075015",77
"060730073032",77
"060730069001",77
"060730069003",77
"060730066002",77
"060730083712",76
"060730083732",76
"060730083711",76
"060730083731",76
"060730083782",77
"060730083792",77
"060730083781",77
"060730083793",77
"060730083752",77
"060730083052",77
"060730083051",77
"060730085024",78
"060730085023",78
"060730083741",76
"060730083301",77
"060730083303",77
"060730083302",77
"060730083272",77
"060730083642",77
"060730083771",77
"060730083634",77
"060730083633",77
"060730083772",77
"060730083791",77
"060730083751",77
"060730083763",77
"060730085021",78
"060730083073",77
"060730085022",78
"060730085055",78
"060730085054",78
"060730083453",77
"060730079101",77
"060730079071",77
"060730079102",77
"060730079052",77
"060730079121",77
"060730081021",77
"060730080061",77
"060730081023",77
"060730081013",77
"060730081014",77
"060730081015",77
"060730085052",78
"060730083061",77
"060730083071",77
"060730083641",77
"060730083131",77
"060730083621",77
"060730083622",77
"060730083623",77
"060730083644",77
"060730083612",77
"060730083643",77
"060730085013",78
"060730085031",78
"060730085034",78
"060730083011",77
"060730083013",77
"060730083102",77
"060730083012",77
"060730078004",77
"060730079113",77
"060730079122",77
"060730080021",77
"060730080022",77
"060730079112",77
"060730080023",77
"060730079111",77
"060730079072",77
"060730077013",77
"060730077024",77
"060730077022",77
"060730079081",77
"060730077011",77
"060730077014",77
"060730083032",77
"060730083124",77
"060730083033",77
"060730082012",77
"060730082021",77
"060730083031",77
"060730081011",77
"060730082011",77
"060730082022",77
"060730081012",77
"060730083103",77
"060730083111",77
"060730080065",77
"060730083112",77
"060730080033",77
"060730080031",77
"060730076014",77
"060730081022",77
"060730080064",77
"060730080032",77
"060730079051",77
"060730080063",77
"060730080062",77
"060730091034",78
"060730091022",78
"060730078005",77
"060730078002",77
"060730083072",77
"060730083764",77
"060730083431",77
"060730083432",77
"060730083433",77
"060730083611",77
"060730083632",77
"060730083631",77
"060730172021",77
"060730173071",77
"060730173072",77
"060730173081",77
"060730083241",77
"060730173082",77
"060730173061",77
"060730083242",77
"060730083243",77
"060730172022",77
"060730083245",77
"060730083692",77
"060730083701",77
"060730083702",77
"060730215013",76
"060730215012",76
"060730173062",77
"060730083271",77
"060730083311",77
"060730083691",77
"060730133151",80
"060730134242",80
"060730134171",80
"060730134181",80
"060730134231",80
"060730032042",80
"060730032022",79
"060730032122",79
"060730032121",80
"060730032041",80
"060730032071",80
"060730121021",80
"060730144002",79
"060730145001",79
"060730134241",80
"060730133152",80
"060730134243",80
"060730133191",80
"060730213061",80
"060730143001",79
"060730145002",79
"060730031032",79
"060730031121",79
"060730030042",79
"060730030032",79
"060730031033",79
"060730141021",79
"060730142003",79
"060730030031",79
"060730122002",80
"060730123042",80
"060730123031",80
"060730140022",79
"060730140013",79
"060730030033",79
"060730030034",79
"060730142001",79
"060730030041",79
"060730133271",80
"060730134142",80
"060730134141",80
"060730134143",80
"060730133221",80
"060730133251",80
"060730133252",80
"060730133222",80
"060730133232",80
"060730133241",80
"060730133092",80
"060730133273",80
"060730134093",80
"060730134144",80
"060730134202",80
"060730100182",80
"060730100192",80
"060730031092",79
"060730031131",79
"060730031093",79
"060730032012",79
"060730031091",79
"060730032081",79
"060730031154",79
"060730031142",79
"060730035011",79
"060730032111",79
"060730032112",79
"060730032013",79
"060730032014",79
"060730133012",80
"060730133091",80
"060730134091",80
"060730133093",80
"060730106012",80
"060730105024",80
"060730101031",80
"060730106011",77
"060730133062",80
"060730133094",80
"060730133121",80
"060730133033",80
"060730133095",80
"060730133011",80
"060730133032",80
"060730133021",80
"060730100183",80
"060730100191",80
"060730100181",80
"060730133122",80
"060730133173",80
"060730101111",80
"060730101063",80
"060730101112",80
"060730101061",80
"060730100092",80
"060730100091",80
"060730100134",80
"060730100122",80
"060730100121",80
"060730100123",80
"060730100054",80
"060730100042",80
"060730100053",80
"060730100133",80
"060730100052",80
"060730100051",80
"060730104021",80
"060730103003",80
"060730100031",80
"060730100012",80
"060730100172",80
"060730100171",80
"060730133081",80
"060730133082",80
"060730133072",80
"060730133061",80
"060730100041",80
"060730100033",80
"060730100032",80
"060730100151",80
"060730133183",80
"060730133182",80
"060730133231",80
"060730133184",80
"060730133161",80
"060730133211",80
"060730029031",79
"060730029033",79
"060730027121",79
"060730027032",79
"060730027031",79
"060730031051",79
"060730141012",79
"060730141022",79
"060730031031",79
"060730031141",79
"060730018012",78
"060730021005",78
"060730018011",78
"060730019003",78
"060730125021",80
"060730219001",80
"060730125022",80
"060730125023",80
"060730134223",75
"060730139032",79
"060730126001",80
"060730131031",80
"060730126004",80
"060730126003",80
"060730131032",80
"060730133212",80
"060730133213",80
"060730134123",80
"060730134212",80
"060730032072",80
"060730126002",80
"060730125012",80
"060730125011",80
"060730127002",80
"060730130004",80
"060730130003",80
"060730130002",80
"060730130001",80
"060730127001",80
"060730127003",80
"060730101062",80
"060730133253",80
"060730133223",80
"060730133171",80
"060730133181",80
"060730116021",80
"060730116013",80
"060730116012",80
"060730219002",80
"060730117002",80
"060730124023",80
"060730050001",80
"060730051031",80
"060730100101",80
"060730100102",80
"060730100112",80
"060730100011",80
"060730100111",80
"060730100034",80
"060730132043",80
"060730132042",80
"060730132035",80
"060730133031",80
"060730133071",80
"060730132062",80
"060730131043",80
"060730131041",80
"060730132063",80
"060730131042",80
"060730134111",80
"060730134113",80
"060730032085",79
"060730032084",79
"060730032083",79
"060730032082",79
"060730032093",79
"060730032092",79
"060730032091",79
"060730129001",80
"060730129003",80
"060730129002",80
"060730128002",80
"060730128001",80
"060730132033",80
"060730133022",80
"060730131024",80
"060730131021",80
"060730123032",80
"060730134114",80
"060730134221",80
"060730134162",80
"060730134151",80
"060730134161",80
"060730134201",80
"060730134211",80
"060730134213",80
"060730134112",80
"060730031013",79
"060730031012",79
"060730123021",80
"060730128003",80
"060730123041",80
"060730124022",80
"060730124012",80
"060730124011",80
"060730116022",80
"060730124021",80
"060730031153",79
"060730031152",79
"060730032132",79
"060730032131",79
"060730101073",80
"060730101074",80
"060730101072",80
"060730101071",80
"060730102022",80
"060730102023",80
"060730102021",80
"060730105011",80
"060730103001",80
"060730103004",80
"060730132061",80
"060730132041",80
"060730132031",80
"060730100103",80
"060730104022",80
"060730101041",80
"060730104023",80
"060730101042",80
"060730101105",80
"060730101104",80
"060730101103",80
"060730101102",80
"060730101121",80
"060730101123",80
"060730132051",80
"060730101092",80
"060730104011",80
"060730105022",80
"060730105023",80
"060730105021",80
"060730101033",80
"060730101032",80
"060730101101",80
"060730101122",80
"060730102013",80
"060730131022",80
"060730131023",80
"060730132034",80
"060730132032",80
"060730131044",80
"060730035022",79
"060730036021",79
"060730033012",79
"060730033011",79
"060730036032",79
"060730036033",79
"060730118023",80
"060730033032",79
"060730033031",79
"060730118024",80
"060730038001",80
"060730036012",80
"060730039023",80
"060730031132",79
"060730031113",79
"060730119021",80
"060730120031",80
"060730049002",80
"060730049001",80
"060730039024",80
"060730039021",80
"060730039013",80
"060730051032",80
"060730051023",77
"060730051021",77
"060730051012",77
"060730051011",77
"060730053012",77
"060730052022",77
"060730051022",77
"060730052023",77
"060730053011",77
"060730052021",77
"060730054031",77
"060730054011",77
"060730054012",77
"060730053021",77
"060730053013",77
"060730022012",79
"060730017001",78
"060730017002",78
"060730018021",78
"060730030011",79
"060730031122",79
"060730021003",78
"060730021002",79
"060730118011",80
"060730117004",80
"060730036031",79
"060730118013",80
"060730117003",80
"060730117001",80
"060730116011",80
"060730121011",80
"060730030012",79
"060730047001",80
"060730048003",80
"060730048002",80
"060730054023",77
"060730054022",77
"060730054032",77
"060730054021",77
"060730053022",77
"060730110001",77
"060730041021",78
"060730045013",78
"060730045012",78
"060730048001",80
"060730040004",80
"060730039012",80
"060730040003",80
"060730036011",79
"060730035021",79
"060730035012",79
"060730035023",79
"060730015001",78
"060730016004",79
"060730042002",78
"060730042001",78
"060730015002",78
"060730025011",79
"060730025012",79
"060730034033",79
"060730034032",79
"060730034031",79
"060730034043",79
"060730034042",79
"060730025021",79
"060730023023",79
"060730026013",79
"060730022011",79
"060730021004",78
"060730022023",79
"060730025022",79
"060730025013",79
"060730024011",79
"060730024021",79
"060730043003",78
"060730040002",80
"060730039011",79
"060730040001",79
"060730041013",78
"060730041012",78
"060730035013",79
"060730044001",78
"060730039022",80
"060730119023",80
"060730033053",79
"060730119024",80
"060730033052",79
"060730033051",79
"060730118012",80
"060730118021",80
"060730118022",80
"060730034012",79
"060730025024",79
"060730119022",80
"060730042004",78
"060730042003",78
"060730008003",78
"060730008002",78
"060730014003",78
"060730008005",78
"060730008004",78
"060730008001",78
"060730009021",78
"060730009022",78
"060730044002",78
"060730043002",78
"060730058022",77
"060730058012",77
"060730044004",78
"060730044003",78
"060730056011",77
"060730057002",78
"060730057001",78
"060730059003",78
"060730060003",78
"060730009011",78
"060730013022",78
"060730013021",78
"060730014002",78
"060730015003",78
"060730059002",78
"060730059001",78
"060730052011",77
"060730052012",77
"060730046002",78
"060730046001",78
"060730045011",78
"060730056012",77
"060730056021",77
"060730055001",78
"060730041011",78
"060730060001",78
"060730007001",78
"060730007002",78
"060730007003",78
"060730004004",78
"060730003021",78
"060730016001",79
"060730024013",79
"060730024012",79
"060730013023",78
"060730014001",78
"060730012011",78
"060730009013",78
"060730009012",78
"060730043001",78
"060730013012",78
