,District,area_col,percent,precinct
1,29,0.08005795608283511,0.5492804153616774,9327
2,30,0.06569265448518566,0.4507195825046861,9327
4,29,0.008259152834500131,0.9999999992735327,9328
6,30,0.07711664231042561,0.9999999841399424,9329
8,29,8.649653649998721e-05,1.0,1001
9,29,8.740480150001584e-05,1.0,1002
10,29,7.96724004999871e-05,1.0,1003
11,29,6.315353799999087e-05,1.0000000000000007,1004
12,29,5.9827554999990174e-05,1.0000000000000002,1005
13,29,9.151263000003948e-05,1.0,1006
14,29,0.00010848803350002335,1.0,1007
15,29,0.00014067708750002526,1.0000000000000007,1008
16,29,9.429471700000738e-05,0.9999999999999996,1009
17,29,4.0105179999983014e-05,1.0000000000000004,1010
18,29,0.0002703774539999908,0.9999999999999998,1011
19,29,0.00013587204949999434,1.0000000000000004,1012
20,29,0.00014086945549999163,1.000000000000001,1013
21,29,7.40398084999856e-05,1.0000000000000007,1014
22,29,2.9227559000012003e-05,0.9999999999999998,1015
23,29,9.12599889999958e-05,1.0000000000000002,1016
24,29,4.7248004000011726e-05,1.0000000000000007,1017
25,29,6.755760450001424e-05,0.9999999999999996,1018
26,29,2.9823155999968455e-05,0.9999999999999997,1019
27,29,6.992138150001296e-05,0.9999999999999994,1020
28,29,5.5638669999950755e-05,0.9999999999999997,1021
29,29,6.529981450000935e-05,1.0,1022
30,29,0.0008546863435519055,0.7843632615494118,2023
31,30,0.0002349699234481318,0.21563673845058876,2023
32,29,0.0010497550679220492,0.9870088472267707,2024
34,29,0.0012201985707460338,0.31748705264413046,2025
35,30,0.002623103260254133,0.6825129473558689,2025
36,29,0.0028310540310000306,0.9999999999999993,2026
37,29,0.0016730225685790336,0.9999855476716907,2027
39,29,0.0017584056040000537,1.0000000000000004,2028
40,29,0.00012166594399998412,0.9919866179177216,2029
42,29,0.00013458108799998077,1.0000000000000002,2030
43,29,0.000401095942000015,0.9999999999999992,2031
44,29,0.0009844374394998821,1.0000000000000004,2032
45,29,0.0011290042320000596,1.0,2033
46,29,0.0007630015809999516,0.9999999999999999,2034
47,29,0.0010117659265000208,1.0000000000000002,2035
48,29,0.005942110726499721,0.9999999999999994,2036
49,29,0.00028368377999995125,0.9999999999999997,2037
50,29,5.5281262000001306e-05,1.0000000000000004,2038
51,29,7.432413049999165e-05,1.0000000000000002,2039
52,29,3.197747900000004e-05,0.9999999999999996,2040
53,29,8.562596649998078e-05,1.0,2041
54,29,8.078477350002817e-05,1.0,2042
55,29,0.0005244816125000363,1.0000000000000004,2043
56,29,0.00018976561350004774,1.0000000000000007,2044
57,29,4.6099737000018455e-05,1.0000000000000007,2045
58,29,4.72229734999905e-05,1.0000000000000002,2046
59,29,6.455755400001566e-05,1.0,2047
60,29,6.408979900001744e-05,1.0,2048
61,29,5.5930599499999856e-05,0.9999999999999998,2049
62,29,9.586039299996351e-05,1.0000000000000009,2050
63,29,6.608256500002281e-05,0.9999999999999998,2051
64,29,2.6981558000017145e-05,0.9999999999999999,2052
65,29,0.0005005488019999738,0.9999999999999984,3053
66,29,7.259647600000593e-05,1.0000000000000002,3054
67,29,8.396520500001582e-05,1.0000000000000002,3055
68,29,0.032081624321000125,1.0,3056
69,29,0.00020571589099996237,0.9999999999999999,3057
70,29,0.00031536449950008084,0.9999999999999998,3058
71,29,0.00039604151699996516,1.0000000000000002,3059
72,29,0.00017837641600001048,1.0000000000000004,3060
73,29,0.00011774298399999275,0.9999999999999999,3061
74,29,0.0005492795690000006,1.0,3062
75,29,0.00013310421199994428,0.9999999999999993,3063
76,29,0.0002152158699999674,1.0000000000000002,3064
77,29,0.0003322708064999901,0.9999999999999989,3065
78,29,0.018225183858021115,0.9090923690349163,3066
81,30,0.0369995632175274,0.9864802005056905,3067
82,29,0.000339277483500049,0.9999999999999992,3068
83,29,8.32516409999662e-05,0.9999999999999999,3069
84,29,0.00024454096500002803,1.0000000000000004,3070
85,30,0.0010433012100000527,0.9999999999999996,4082
86,29,0.00010577442249999635,1.0,4090
87,29,8.434245849997792e-05,0.9999999999999992,4091
88,29,6.956874850000367e-05,1.0000000000000009,4092
89,29,0.00010730469449998866,0.9999999999999994,4093
90,29,6.382303899999628e-05,1.0000000000000007,4094
91,29,5.9951550499983884e-05,0.9999999999999999,4095
92,29,7.839972350001874e-05,1.0,4096
93,29,6.301406650000883e-05,0.9999999999999998,4097
94,29,8.385661349998754e-05,0.9999999999999999,4098
95,29,0.00011150889600003638,1.0000000000000007,4099
96,30,0.029086579783999915,0.9999999999999997,5132
98,30,0.0016397251925335868,0.975121852868727,5133
100,30,0.0057908989971749624,0.9939929783892277,5134
101,29,0.0003299279022231734,0.42250960764779166,5135
102,30,0.000450948783776834,0.5774903923522009,5135
103,29,0.0020904606839780683,0.8398481156991251,5136
104,30,0.0003986330520218941,0.16015188430087282,5136
105,29,0.00291937001949652,0.46828454226061994,5137
106,30,0.0033148097495033545,0.5317154577393813,5137
107,29,0.0004353478834999941,1.0000000000000002,9101
108,29,0.00013691669550001224,1.0,9102
109,29,1.3278155499987646e-05,1.0000000000000002,9103
110,29,0.0006359659849999274,1.0,9204
111,29,0.00038228196250000894,0.9999999999999994,9205
112,29,0.0014956475464647017,0.9998338457223807,9206
114,29,0.0006868878200000445,0.9999999999999997,9207
115,30,0.0015743418709998212,1.0000000000000004,9208
116,29,0.0009290795364998993,1.0,9209
117,29,0.0019420222233347154,0.37559246805279767,9210
118,30,0.0032285346661653164,0.6244075319472013,9210
119,29,0.0019464002520875887,0.9972281641439408,9211
121,29,0.0007843978520000478,0.9999999999999989,9212
