,District,area_col,percent,precinct
2,35,0.037793502414990646,0.9991915492342366,7012277
3,32,0.0051189689350000485,0.1776965009785282,7040141
4,35,0.023688401535500087,0.8223034990214724,7040141
6,32,0.08675443422407032,0.9991099666367459,7040144
10,32,0.019318470384276788,0.3980699677578564,7041139
11,35,0.02916244759480036,0.6009116841492077,7041139
14,35,0.08632690477806804,0.9987136475254127,7041504
16,32,0.01706419057140623,0.9991464221508165,7041507
18,32,0.007630150792861043,0.9995815216575685,7041768
20,32,0.005064106330196184,0.9987069545152046,7041769
21,32,0.038202530203999815,1.0000000000000036,0011155
22,32,0.0052057728360000695,1.0000000000000004,0011190
23,32,0.0002202674711339131,0.998488542584575,0011195
25,32,0.002431196546000006,1.0000000000000007,0011725
26,32,0.019181414098999757,1.0,0011990
27,32,0.01020561989850007,0.9999999999999993,0011991
28,32,0.0002210128455000071,0.9999999999999999,0012171
29,32,0.0022880273339998185,0.9999999999999994,0012173
30,32,0.003146400659499635,0.9999999999999998,0012505
31,32,0.00013100320549997563,0.9999999999999998,0012620
32,32,0.00015360311550000953,0.9999999999999991,0012622
33,32,0.00012148638050000091,1.0,0012623
34,32,0.00012887700649995572,1.0000000000000007,0012650
35,32,0.00015400335799998761,1.0,0012670
36,32,6.621946549998496e-05,1.0,0012709
37,32,0.0002598467600000599,1.0,0012921
38,32,6.371403549999409e-05,1.0,0012922
39,32,0.00012869957350004267,1.0000000000000007,0012923
40,32,0.0002408924574999885,1.0000000000000002,0012924
41,32,0.0002575838510000039,0.9999999999999993,0012925
42,32,0.00015889154549993852,0.9999999999999998,0012927
43,32,0.0011272172921133136,0.9932875583684095,0012928
45,32,0.0003957756364999682,0.9999999999999996,0012929
46,32,0.0008418655080000378,1.0000000000000002,0012933
47,32,0.00013124198599998585,1.0000000000000002,0012934
48,32,0.0001309778860000212,0.9999999999999996,0012935
49,32,0.00019540438199999857,1.0,0012941
50,32,0.002255801324999678,0.9999999999999998,0012996
51,32,0.0012121584685000583,1.0,0013070
52,32,0.0010272768079999906,1.0000000000000007,0013072
53,32,0.0015309203355000393,0.9999999999999991,0013076
54,32,0.0008116784604999828,1.0000000000000002,0013078
55,32,0.0011325163115002241,0.9999999999999997,0013194
56,32,0.0018979092970793042,0.9995729457976351,0015106
58,32,0.0003330018235000037,1.000000000000001,0015109
59,32,0.00010839081150000067,0.9999999999999992,0015110
60,32,7.743867700001077e-05,0.9999999999999998,0015113
61,32,5.157418699999464e-05,1.0,0015114
62,32,6.454350100000439e-05,1.0000000000000002,0015123
63,32,0.00013863307700006102,1.0,0015124
64,32,0.000731479583999937,1.0000000000000007,0015132
65,32,6.436976499997464e-05,0.9999999999999998,0015133
66,32,0.00018166280000006708,1.0,0015135
67,35,6.413581399995753e-05,1.0000000000000002,0020263
68,35,6.77982440000245e-05,1.0,0020282
70,35,0.000256750742499998,0.9986172293202158,0020283
71,32,6.4348106863754e-05,0.5020439964259233,0020286
72,35,6.382413963625127e-05,0.4979560035740333,0020286
73,35,8.168047950005537e-05,0.9999999999999997,0020294
74,32,0.00012898576950001416,0.9994268158495316,0020298
76,32,0.003522998155500062,1.000000000000001,0021143
77,32,0.0019623127089998717,1.0000000000000004,0021144
78,32,0.0022354111024999335,1.0000000000000007,0021145
79,32,0.0005673484100000054,0.9999999999999997,0021148
80,32,0.0033921137430001093,1.0000000000000018,0021511
81,32,0.006329272133500049,0.9999999999999983,0021512
82,32,0.0006454507604999575,1.0,0021781
83,32,0.00044213007600003954,0.9999999999999998,0021885
84,32,0.0004606569454999719,1.0,0021886
85,32,0.0007375652334999688,1.0000000000000007,0021888
86,32,0.0005055894254999268,0.9999999999999991,0021889
88,35,3.926844249999921e-05,0.9999871145009016,0022005
89,35,0.00011479557249998476,1.0000000000000002,0022006
90,32,0.0002596458739999298,1.0000000000000002,0022018
92,35,0.00012877692336371615,0.9999999989416265,0022030
93,35,0.00013167726899999843,1.0,0022033
94,32,0.0001199576184999878,1.0000000000000002,0022037
95,32,0.01386203901599982,1.0,0022480
96,32,0.0012453616085000671,1.0000000000000009,0023211
97,32,0.0031057188299999034,0.9999999999999997,0023212
98,32,5.9536510999979005e-05,0.9999999999999999,0023401
99,32,0.00028549986550003025,0.9999999999999998,0023402
100,32,0.0002490499275000002,0.9999999999999998,0023404
101,32,0.0010855976820000335,1.0000000000000013,0023406
102,32,0.00017128820649998694,0.9999999999999997,0023407
104,35,5.1558997534254326e-05,0.9999413625432226,0025270
106,35,6.807770446573257e-05,0.999992860646796,0025271
107,35,5.811103449998064e-05,1.0000000000000004,0025272
108,32,8.240659550004516e-05,1.0000000000000002,0030040
109,32,6.719194849999305e-05,0.9999999999999992,0030060
110,32,0.00011058019950003435,1.0000000000000007,0030150
111,32,7.826891449998829e-05,1.0,0030170
112,35,7.268175600001349e-05,1.0000000000000002,0030302
113,35,7.604121049995687e-05,0.9999999999999998,0030314
114,35,0.00012623465049998436,1.0000000000000002,0030317
115,35,0.00021255551799999176,0.9999999999999992,0030322
116,32,9.866794449999012e-05,0.9801734652108026,0030325
118,35,5.859444200000644e-05,1.0,0030332
119,32,0.00024026864340955312,0.9762592375763652,0030337
121,32,2.6277290000016635e-05,0.17194864033186982,0030338
122,35,0.00012654328450002067,0.82805135966813,0030338
124,35,0.0001513224830258753,0.9993852351159542,0030339
126,35,9.037317349997349e-05,0.9999951977129996,0030348
127,32,8.402804449998915e-05,0.6976169922432107,0030352
128,35,3.642206700001058e-05,0.3023830077567896,0030352
129,32,6.107330449999549e-05,1.0,0030354
130,32,7.716203150001858e-05,1.0,0030364
131,32,2.4098773000016778e-05,0.9871688146260151,0030370
133,32,7.877018099997994e-05,0.9999999999999997,0030374
134,32,5.997476749998714e-05,1.0000000000000002,0030385
135,32,0.00010877310149996727,1.0,0030386
136,32,6.48779009999818e-05,1.0000000000000002,0030387
137,32,0.0003985763069999569,0.9999998645178055,0030389
139,32,0.00022052159049993616,1.0000000000000004,0030390
140,32,7.71721855000023e-05,1.0000000000000002,0030393
141,32,5.956094450004671e-05,0.9999999999999998,0030396
142,32,1.660333950004568e-05,0.20620125516579274,0030399
143,35,6.391673049999402e-05,0.7937987448342072,0030399
144,32,0.00018179473149998725,1.0,0031772
145,35,5.1468721500022964e-05,1.0,0031935
146,32,4.391737999997222e-05,1.0000000000000002,0031950
147,35,0.00010404691500000836,0.9999999999999999,0031953
148,35,0.00012766287800002065,1.0000000000000002,0031960
149,32,0.00012114866150002933,0.9999999999999997,0032214
150,32,6.748406899997295e-05,1.0,0032240
151,35,6.539994950001507e-05,0.9999999999999998,0032310
152,32,0.0001938068014999802,0.9999999999999994,0032330
153,35,3.446686900000578e-05,0.9999999999999994,0032380
154,32,7.536730850001049e-05,1.0000000000000002,0032441
155,32,0.000105329627000019,0.9999999999999999,0032640
156,32,0.00012955615449998812,1.0000000000000004,0032652
157,32,0.0001771583745000212,1.0,0032731
158,32,8.122405600000488e-05,1.0000000000000004,0032732
159,35,0.00013419020900003368,1.0,0032750
160,35,0.00011823695650001019,0.9999999999999997,0032751
162,35,8.578022560302168e-05,0.9928156826620483,0032762
163,32,0.0001957607809999751,1.0,0033040
164,32,0.00014550689849994328,0.9999999999999997,0033042
165,32,0.00010000117600004651,1.0000000000000004,0035601
166,32,6.369380399998973e-05,1.0,0035602
167,32,5.9573122499940795e-05,1.0,0035603
168,32,8.089203549997965e-05,0.9999999999999998,0035604
169,32,3.901881100003302e-05,1.0000000000000004,0035624
170,32,0.00013727504600002,1.0000000000000002,0035628
171,32,0.00013181025349998102,0.9999999999999996,0035629
172,32,0.00010181150200002139,0.9999999999999999,0035631
173,32,6.419136449999385e-05,1.0000000000000002,0035633
174,32,4.55884649999942e-05,1.0,0035634
175,32,6.673895599995705e-05,1.0,0035635
176,32,9.984060099998623e-05,1.0000000000000002,0035640
