,District,area_col,percent,precinct
1,15,0.00044803343118712217,0.9999973520722438,ANTI129
3,15,0.00023823747154493816,0.9995845474927602,ANTI130
5,15,6.913921780436705e-05,0.999883345313397,ANTI801
7,15,6.687210297038393e-05,0.9999266458012241,ANTI903
8,11,0.0018746456262425009,0.9999999999999998,BETH101
9,11,0.007139278703852074,0.9982122089486886,BETH801
11,11,0.0007508645314964268,1.0000000000000002,BETH901
13,15,9.138079459777425e-05,0.9999730737686283,BREN101
15,15,0.0001823535909294545,0.9999810189844972,BREN102
17,15,0.00013494359904177693,0.9994834408542068,BREN104
19,15,0.00017733487052755477,0.997584305241924,BREN105
21,15,0.00012700130748743865,0.987459304167382,BREN108
23,15,4.898884242694556e-05,0.9904006453517589,BREN112
25,15,7.130513980768977e-05,0.9882652396044007,BREN125
27,15,6.881251808552884e-05,0.9893856152919547,BREN129
29,15,3.397248909179734e-05,0.9999987330623307,BREN131
31,15,4.648682607906873e-05,0.9711636837068263,BREN133
33,15,1.334917205549339e-05,0.9991734639865708,BREN807
34,11,0.0017839264269551608,0.828266325190797,BYRN101
35,15,0.0003698813190548154,0.17173367480920057,BYRN101
36,11,0.0009543310921898234,0.9075869302383456,BYRN801
39,15,0.011502798294375697,0.9996402693453291,BYRN802
43,15,0.0024065448989988684,0.9983707859818464,BYRN803
47,15,0.0013975165067951834,0.9956023186771878,BYRN901
48,11,0.00014039987011626833,0.9999999999999994,DBAY103
49,11,0.0002458744567310924,1.0000000000000002,DBAY104
50,11,0.00020536699790032833,0.9993805311630881,DBAY106
52,11,0.00017295015565709784,0.9999999416682015,DBAY107
54,11,0.0032020720452467597,0.9999413485072183,DBAY801
56,11,7.183817612393889e-05,1.0000000000000002,DBAY802
57,11,3.2203853658260965e-05,0.9999999999999996,DBAY803
58,11,7.446563056928057e-05,1.0000000000000004,DBAY804
59,11,4.105325950052745e-05,1.0,DBAY805
60,11,3.480474095896023e-05,0.9999999999999998,DBAY806
61,11,3.8685796411656194e-05,1.0000000000000002,DBAY807
62,11,2.6716556457421607e-05,0.9999999999999999,DBAY808
63,11,3.087333094893244e-05,0.9999999999999998,DBAY809
64,11,2.3115055922680984e-05,1.0000000000000002,DBAY810
65,11,2.850233875214977e-05,1.0000000000000002,DBAY811
66,11,1.3973080163114438e-05,0.9999999310819394,DBAY812
68,11,0.006013470517643731,0.9999999966641302,KNGT101
70,11,0.0001353386583715846,1.0000000000000004,KNGT801
71,11,0.00012971023843618497,0.9999712010995976,KNGT802
73,11,5.8045732764749354e-05,0.998879807797622,KNGT803
75,11,0.00013735758984849904,0.9995010135781367,KNGT804
78,15,0.0008301809349361959,0.9735905633847042,MARC801
80,15,0.0006194640484679918,0.9917537658313929,MARC802
81,11,0.0004884990525994,0.998865388911395,OKLY101
83,11,0.00010628396825585035,0.9999999999999999,OKLY102
84,11,0.0003088927495194532,0.9999999999999998,OKLY103
85,11,0.0005624780040150532,1.0,OKLY104
86,11,0.0010575543605445595,0.9999999999999993,OKLY105
87,11,0.00016068499398342196,0.8975629614591627,OKLY106
88,15,1.8338652137399627e-05,0.1024370385408361,OKLY106
89,11,5.020408883264047e-05,1.0000000000000002,OKLY107
90,11,9.206033234348099e-05,1.0000000000000002,OKLY108
91,11,8.792927778316528e-05,1.0000000000000002,OKLY109
92,11,6.706292109584513e-05,0.9999999999999998,OKLY110
93,11,6.295665914671128e-05,1.0000000000000013,OKLY111
94,11,0.00012959088486709728,0.9999999999999996,OKLY112
95,11,0.00011453128287591898,1.0000000000000004,OKLY113
96,11,0.00013275277162025983,0.9999999999999992,OKLY114
97,11,0.0001300740055822723,0.9999999999999998,OKLY115
98,11,0.00025950204353204835,0.991191740683879,OKLY116
100,11,0.0001725949282630603,0.9999999999999999,OKLY117
101,11,3.845900355165916e-05,0.9999999999999994,OKLY118
102,11,4.9960389671598844e-05,0.9999999999999998,OKLY119
103,11,8.766293960220416e-05,1.0,OKLY120
104,11,6.08761082019774e-05,1.000000000000001,OKLY121
105,11,6.719102353942022e-05,0.9999971227050771,OKLY801
108,15,4.628759739663807e-05,0.9933626603412414,VIER801
110,15,0.001543110461877194,0.9999137012495092,ALHA801
113,15,0.0013179715213119164,0.9999968671114629,ALHA802
114,14,0.0002846980053751164,0.8834691337344044,CALD801
115,16,3.755208181435932e-05,0.11653086626561666,CALD801
117,16,0.00040090265622661284,0.996384805997299,CALD901
118,14,9.207871861668166e-05,0.8857322698591668,CALD902
119,16,1.187901415432247e-05,0.11426773014075195,CALD902
120,14,0.0004642650403501727,0.4349177105096323,CANY801
121,16,0.0005920889167538139,0.5546615267401346,CANY801
124,15,0.00013261365932172494,0.9801786500112987,CROC102
125,14,0.00011888079051664066,0.9527260734123562,CROC801
128,15,0.0006083307118045848,0.986889665954738,CROC901
129,14,5.260848740563438e-05,1.0000000000000007,ELCR101
130,14,0.00013153495059686177,0.9999999999999998,ELCR102
131,14,8.484835696771647e-05,1.0,ELCR103
132,14,5.9965965576709476e-05,1.0000000000000009,ELCR104
133,14,0.00012623443189703322,1.0000000000000013,ELCR105
134,14,3.185045332440662e-05,0.9999999999999998,ELCR106
135,14,7.695242187313149e-05,0.9999999999999997,ELCR107
136,14,6.961508369430693e-05,1.0000000000000009,ELCR108
137,14,7.702475749427623e-05,0.9999999999999998,ELCR109
138,14,5.970183016711185e-05,1.0000000000000007,ELCR110
139,14,3.614729170123712e-05,1.0000000000000007,ELCR111
140,14,5.5430203510168735e-05,1.0000000000000002,ELCR112
141,14,5.665682385830035e-05,1.0000000000000002,ELCR113
142,14,3.4282246152313953e-05,1.000000000000001,ELCR114
143,14,2.572699783723186e-05,0.9999999999999998,ELCR115
144,14,0.000122048887758295,1.0000000000000007,ELSO101
145,14,9.408087659103147e-05,1.0000000000000009,ELSO102
146,14,0.00015220846060838962,0.9999999999999998,ELSO103
147,14,0.00010414216918642105,1.0000000000000007,ELSO104
148,14,0.00011536289547976056,0.9999999999999996,ELSO105
149,14,9.108085398938188e-05,0.9999999999999994,ELSO106
150,14,5.613095144012105e-05,0.9999999999999999,ELSO107
152,15,0.0010628420850716813,0.9960004922980988,ELSO801
154,14,0.00023998070916157272,0.9986522950614148,ELSO802
156,14,4.7774953887661745e-06,0.9999999999999998,ELSO803
157,14,9.87346763981156e-05,0.999999987569246,ELSO902
159,14,0.0002618471717070361,0.17861832384578702,ELSO903
160,15,0.0012041120091276472,0.8213816761542053,ELSO903
161,14,6.363617317323449e-05,1.0000000000000009,ERIC101
162,14,6.404672863396381e-05,1.0000000000000007,ERIC102
163,14,4.0051345982267724e-05,1.0000000000000004,ERIC103
164,14,2.6314544680077682e-05,1.0,ERIC801
165,14,2.0777649426149713e-05,1.0,GIAN801
166,14,2.120174201574322e-05,1.0000000000000002,GIAN802
167,14,2.000513223756587e-05,0.9999999999999998,GIAN803
168,14,3.3716324926764924e-05,0.9999999999999998,GIAN804
169,14,2.239983383830458e-05,0.9999999999999999,GIAN805
170,14,2.6939966086665995e-05,0.9999999999999999,GIAN806
171,14,3.477155886004608e-05,1.0000000000000002,GIAN807
172,14,1.9740460824831206e-05,1.0,GIAN808
173,14,2.4272780820404228e-05,1.0000000000000002,GIAN809
174,14,1.8580300665323034e-05,1.0000000000000009,GIAN810
175,14,4.0200796333783665e-05,0.9999999999999997,GIAN811
176,14,2.023647946281449e-05,0.9999999999999997,GIAN812
177,14,1.6497031045901606e-05,1.000000000000001,GIAN813
178,14,2.0908436243969304e-05,1.0000000000000002,GIAN814
179,14,1.0471170683332817e-05,1.0000000000000007,GIAN815
180,14,9.614852580003815e-05,1.0,HERC101
181,14,9.057892952197557e-05,1.0000000000000002,HERC102
182,14,0.00010215486927890079,0.9999999999874841,HERC103
184,14,9.355354011640472e-05,0.9999999993357941,HERC104
186,14,0.00011638349436868604,1.0000000000000004,HERC105
187,14,9.20004480774084e-05,1.000000000000001,HERC106
188,14,0.00015962695556714045,0.9999491998321776,HERC107
190,14,0.00013220395097141333,0.9999999999999993,HERC108
191,14,5.646891368790149e-05,1.0000000000000007,HERC109
192,14,0.00010167685593039952,1.0000000000000004,HERC110
193,14,0.00011124715436361488,1.0,HERC111
194,14,7.945982786045574e-05,1.0000000000000002,HERC113
195,14,7.837277878934564e-05,1.0000000000000004,HERC114
196,14,5.8769894158977796e-05,1.0000000000000004,HERC115
197,14,0.0002633736077314298,0.9990232219403028,HERC801
199,14,7.099085450071897e-05,0.9999999999999983,HERC802
200,14,7.751811789836364e-05,1.0000000000000002,KENS101
201,14,5.2828959936364165e-05,1.0000000000000004,KENS102
202,14,6.766056511890522e-05,1.0000000000000002,KENS103
203,14,5.935438833338419e-05,0.9999999999999998,KENS104
204,14,0.0003823305953512799,0.9998971390210293,KENS801
206,14,0.00043120698288396286,0.9999999999999993,KENS802
207,14,8.381782452443544e-05,1.0,KENS803
208,14,0.00016507910695516534,0.9994030303517881,KENS901
210,14,0.00038446151151549663,0.9993428872227651,KENS902
214,15,0.00016284318211768026,0.9999559748722356,KENS903
215,14,0.000309223616365841,1.0000000000000002,NRIC101
216,14,5.821617698077114e-05,1.0,NRIC102
217,14,8.315928506957438e-06,0.9999999999999996,NRIC801
219,15,0.0012456111477589975,0.9950350236994369,OLEU801
221,15,0.0005338221660260493,0.9995921856236742,OLEU802
223,15,0.00015255408573347178,0.9992674043178624,OLEU901
225,16,0.000603779388144487,0.9997068046308578,ORDA101
227,16,0.000276807041159331,0.9998952871192981,ORDA111
229,16,0.00014367970249834356,0.998560288698806,ORDA801
231,16,1.5779388116426414e-05,0.9877403317454501,ORDA902
234,16,0.00013931019460034812,0.9932421525940036,ORDA903
235,14,7.766413265789771e-05,0.9999999999999998,PINL102
236,14,7.473018393563789e-05,0.9999999999999994,PINL103
