,District,area_col,percent,precinct
1,31,0.0008224277767606675,0.9991334286466884,8
3,31,0.00011600767568730473,0.999964031261742,17
5,31,0.0005224462988486514,0.9933430261449337,40
6,27,0.00013255726500324856,1.0,48
7,27,0.00022824364726553876,1.0000000000000004,49
8,27,0.0002181693802726038,0.9994719209229923,50
10,27,0.00018556446034056345,1.0000000000000002,51
11,27,0.0005368132325278881,0.9999999999999996,52
13,31,0.0001482608196566514,0.9615229126406991,53
14,27,2.7203929241966516e-05,0.15317168589655208,62
15,31,0.0001504002348875521,0.8468283141034404,62
17,31,0.000132479063765445,0.9055117707647345,71
19,31,9.713882259869106e-05,0.9993003528912984,73
21,31,9.375755674488052e-05,0.9956894736960549,74
24,31,2.2811456081814153e-05,0.9999984339994461,76
26,8,0.0004925227085468922,0.9998679316889055,83
27,27,9.310161822275958e-05,0.6260467612608983,84
28,8,5.5611902849128236e-05,0.3739532387391032,84
30,8,0.0002954624431083914,0.9833759120251154,85
31,27,0.00012780403994223056,0.7178640371310122,86
33,8,5.00843820146052e-05,0.28131956303156,86
34,27,0.00030400946633772364,0.9999844265889929,103
36,27,0.00012933376955849717,0.9999999999999996,104
37,27,0.00015258897219485562,0.9968815639092482,150
40,27,0.00018592884301568685,0.9999999999999997,151
41,27,7.73125337711916e-05,0.47058974666427256,152
42,8,8.697607285318268e-05,0.5294102533357148,152
43,27,0.0003709090345646592,0.8180057602611039,153
44,8,8.252180001316156e-05,0.18199423973889045,153
45,27,6.72285238165361e-05,0.4815640351828662,154
46,8,7.237601245454265e-05,0.518435964817095,154
47,27,8.278818309755893e-05,0.999780443374561,155
49,27,0.00010765732274487528,0.6590556262388573,156
50,8,5.5693566707749274e-05,0.3409443737611292,156
51,27,0.00046738823250916086,0.9999999999999977,180
52,27,0.00015019331812786584,1.0000000000000004,181
54,8,0.00012518515499317066,0.980456443795417,191
55,27,0.0003285458708981426,0.1975220118488278,193
56,31,0.001334792143042253,0.8024779881511659,193
57,27,0.0018033737955984168,0.8474365374622581,194
58,31,0.0003213129459655461,0.15099051069469752,194
60,27,0.00553180490936267,0.992656801466137,218
63,31,0.0002579951656758139,0.9956696112113588,219
65,31,0.0029593201490308745,0.9793500579046774,220
67,31,0.02375579799188807,0.9772796588654886,230
69,27,0.01870660318902837,0.7697046653509637,231
70,31,0.005597008353326868,0.2302953346490356,231
71,27,0.008762339663162125,0.5089175016283287,232
72,31,0.008455263651964974,0.4910824983716699,232
