31650,Polling Place,765,319,41.70 %,,,,,,,1,,,,10,,,
31650,Total,765,504,65.88 %,,,,,,,1,,,1,14,1,,
31690,Vote by Mail,435,103,23.68 %,,,,,,,,,,2,8,1,,
31690,Polling Place,435,190,43.68 %,,,,,,,3,,,1,15,,,
31690,Total,435,293,67.36 %,,,,,,,3,,,3,23,1,,
31710,Vote by Mail,1222,436,35.68 %,,,4,,,,32,,,20,80,2,,
31710,Polling Place,1222,313,25.61 %,,,4,,,,10,,,2,105,2,,
31710,Total,1222,749,61.29 %,,,8,,,,42,,,22,185,4,,
40010,Vote by Mail,2,0,0.00 %,,,,,,,,,,,,,,
40010,Polling Place,2,0,0.00 %,,,,,,,,,,,,,,
40010,Total,2,0,0.00 %,,,,,,,,,,,,,,
40071,Vote by Mail,1071,230,21.48 %,,,7,,,,28,,,10,47,3,,
40071,Polling Place,1071,140,13.07 %,,,2,,,1,12,,,,48,,,
40071,Total,1071,370,34.55 %,,,9,,,1,40,,,10,95,3,,
40161,Vote by Mail,1881,403,21.42 %,,,26,,,3,37,,,12,80,2,,
40161,Polling Place,1881,202,10.74 %,,,2,,,1,20,,,3,39,,,
40161,Total,1881,605,32.16 %,,,28,,,4,57,,,15,119,2,,
40162,Vote by Mail,745,142,19.06 %,,,5,,,,16,,,13,23,1,,
40162,Polling Place,745,94,12.62 %,,,2,,,,6,,,,30,1,,
40162,Total,745,236,31.68 %,,,7,,,,22,,,13,53,2,,
40170,Vote by Mail,117,37,31.62 %,,,3,,,,2,,,,6,1,,
40170,Polling Place,117,0,0.00 %,,,,,,,,,,,,,,
40170,Total,117,37,31.62 %,,,3,,,,2,,,,6,1,,
40230,Vote by Mail,78,12,15.38 %,,,,,,,3,,,,4,,,
40230,Polling Place,78,0,0.00 %,,,,,,,,,,,,,,
40230,Total,78,12,15.38 %,,,,,,,3,,,,4,,,
40270,Vote by Mail,676,171,25.30 %,,,3,,,,28,,,18,47,2,,
40270,Polling Place,676,81,11.98 %,,,,,,,6,,,,46,1,,
40270,Total,676,252,37.28 %,,,3,,,,34,,,18,93,3,,
40310,Vote by Mail,0,0,,,,,,,,,,,,,,,
40310,Polling Place,0,0,,,,,,,,,,,,,,,
40310,Total,0,0,,,,,,,,,,,,,,,
43100,Vote by Mail,2034,474,23.30 %,,,12,,,,59,1,,6,76,,,
43100,Polling Place,2034,154,7.57 %,,,,,,1,18,,,2,20,1,,
43100,Total,2034,628,30.88 %,,,12,,,1,77,1,,8,96,1,,
43200,Vote by Mail,2191,489,22.32 %,,,9,,,1,45,,1,13,82,3,,
43200,Polling Place,2191,191,8.72 %,,,,,,,12,,,,53,,,
43200,Total,2191,680,31.04 %,,,9,,,1,57,,1,13,135,3,,
43410,Vote by Mail,1765,385,21.81 %,,,10,,,,34,,,15,68,2,,
43410,Polling Place,1765,171,9.69 %,,,1,,,,10,,,1,43,2,,
43410,Total,1765,556,31.50 %,,,11,,,,44,,,16,111,4,,
43441,Vote by Mail,1041,242,23.25 %,,,4,,,,16,,,15,42,2,,
43441,Polling Place,1041,157,15.08 %,,,3,1,,,3,,,1,30,,,
43441,Total,1041,399,38.33 %,,,7,1,,,19,,,16,72,2,,
43501,Vote by Mail,1292,294,22.76 %,,,9,,,,34,,,2,45,2,,
43501,Polling Place,1292,162,12.54 %,,,1,,,,10,,,,31,,,
43501,Total,1292,456,35.29 %,,,10,,,,44,,,2,76,2,,
43540,Vote by Mail,1226,228,18.60 %,,,5,1,,1,18,1,,2,42,,,
43540,Polling Place,1226,130,10.60 %,,,1,,,,6,,,,39,,,
43540,Total,1226,358,29.20 %,,,6,1,,1,24,1,,2,81,,,
43610,Vote by Mail,2061,462,22.42 %,,,18,,,,63,,1,9,97,2,,
43610,Polling Place,2061,204,9.90 %,,,,,,2,22,,,2,48,,,
43610,Total,2061,666,32.31 %,,,18,,,2,85,,1,11,145,2,,
43621,Vote by Mail,1043,281,26.94 %,,,7,,,1,29,,,8,57,2,,
43621,Polling Place,1043,95,9.11 %,,,2,,,,7,,,,29,3,,
43621,Total,1043,376,36.05 %,,,9,,,1,36,,,8,86,5,,
43710,Vote by Mail,1578,388,24.59 %,,,10,,,,42,,,21,67,1,,
43710,Polling Place,1578,179,11.34 %,,,2,,,,15,,,,52,3,,
43710,Total,1578,567,35.93 %,,,12,,,,57,,,21,119,4,,
43731,Vote by Mail,1276,369,28.92 %,,,15,,,,53,,,16,78,,,
43731,Polling Place,1276,128,10.03 %,,,2,,,,10,,,2,36,,,
43731,Total,1276,497,38.95 %,,,17,,,,63,,,18,114,,,
43741,Vote by Mail,897,331,36.90 %,,,19,,,,61,,,34,85,,,
43741,Polling Place,897,108,12.04 %,,,,,,,8,,1,4,47,1,,
43741,Total,897,439,48.94 %,,,19,,,,69,,1,38,132,1,,
50011,Vote by Mail,6,3,50.00 %,,,,,,,,,,,1,,,
50011,Polling Place,6,0,0.00 %,,,,,,,,,,,,,,
50011,Total,6,3,50.00 %,,,,,,,,,,,1,,,
50021,Vote by Mail,1364,390,28.59 %,,,6,,,,25,,,18,75,3,,
50021,Polling Place,1364,320,23.46 %,,,1,,,,19,,1,1,96,1,,
50021,Total,1364,710,52.05 %,,,7,,,,44,,1,19,171,4,,
50040,Vote by Mail,1118,344,30.77 %,,,18,,,,35,1,,20,60,3,,
50040,Polling Place,1118,275,24.60 %,,,,,,,13,,,,90,2,,
50040,Total,1118,619,55.37 %,,,18,,,,48,1,,20,150,5,,
50061,Vote by Mail,870,195,22.41 %,,,4,,,,19,,,11,42,1,,
50061,Polling Place,870,130,14.94 %,,,3,,,,9,,,,38,2,,
50061,Total,870,325,37.36 %,,,7,,,,28,,,11,80,3,,
50090,Vote by Mail,0,0,,,,,,,,,,,,,,,
50090,Polling Place,0,0,,,,,,,,,,,,,,,
50090,Total,0,0,,,,,,,,,,,,,,,
50091,Vote by Mail,1126,382,33.93 %,,,12,,,,34,1,,17,98,1,,
50091,Polling Place,1126,192,17.05 %,,,2,,,,14,,,1,62,,,
50091,Total,1126,574,50.98 %,,,14,,,,48,1,,18,160,1,,
50092,Vote by Mail,938,297,31.66 %,,,6,,,1,23,,,20,65,4,,
50092,Polling Place,938,197,21.00 %,,,1,,,,9,,,1,66,4,,
50092,Total,938,494,52.67 %,,,7,,,1,32,,,21,131,8,,
50093,Vote by Mail,0,0,,,,,,,,,,,,,,,
50093,Polling Place,0,0,,,,,,,,,,,,,,,
50093,Total,0,0,,,,,,,,,,,,,,,
50102,Vote by Mail,1497,465,31.06 %,,,14,,,,26,,,26,83,7,,
50102,Polling Place,1497,286,19.10 %,,,4,1,,,15,,,3,95,3,,
50102,Total,1497,751,50.17 %,,,18,1,,,41,,,29,178,10,,
50111,Vote by Mail,679,214,31.52 %,,,10,,,,16,,,13,34,3,,
50111,Polling Place,679,150,22.09 %,,,1,,,,12,,,,40,,,
50111,Total,679,364,53.61 %,,,11,,,,28,,,13,74,3,,
50113,Vote by Mail,541,138,25.51 %,,,5,,,,11,,,9,22,1,,
50113,Polling Place,541,107,19.78 %,,,1,,,,5,,,,26,1,,
50113,Total,541,245,45.29 %,,,6,,,,16,,,9,48,2,,
50114,Vote by Mail,29,15,51.72 %,,,,,,,1,,,1,3,,,
50114,Polling Place,29,1,3.45 %,,,,,,,,,,,,,,
50114,Total,29,16,55.17 %,,,,,,,1,,,1,3,,,
50115,Vote by Mail,0,0,,,,,,,,,,,,,,,
50115,Polling Place,0,0,,,,,,,,,,,,,,,
50115,Total,0,0,,,,,,,,,,,,,,,
50121,Vote by Mail,1175,320,27.23 %,,,4,,,,29,,,24,67,2,,
50121,Polling Place,1175,268,22.81 %,,,1,,,,20,,,,97,1,,
50121,Total,1175,588,50.04 %,,,5,,,,49,,,24,164,3,,
50141,Vote by Mail,226,107,47.35 %,,,4,,,,8,,,3,33,3,,
50141,Polling Place,226,4,1.77 %,,,,,,,1,,,,,,,
50141,Total,226,111,49.12 %,,,4,,,,9,,,3,33,3,,
50143,Vote by Mail,1102,365,33.12 %,,,9,,,,16,,,20,55,2,,
50143,Polling Place,1102,175,15.88 %,,,3,,,,4,,,1,52,,,
50143,Total,1102,540,49.00 %,,,12,,,,20,,,21,107,2,,
50147,Vote by Mail,498,186,37.35 %,,,7,,,,16,,,10,42,2,,
50147,Polling Place,498,79,15.86 %,,,1,,,,2,,,,20,2,,
50147,Total,498,265,53.21 %,,,8,,,,18,,,10,62,4,,
50154,Vote by Mail,1,1,100.00 %,,,,,,,1,,,,,,,
50154,Polling Place,1,0,0.00 %,,,,,,,,,,,,,,
50154,Total,1,1,100.00 %,,,,,,,1,,,,,,,
50157,Vote by Mail,961,267,27.78 %,,,5,,,,19,,1,21,58,3,,
50157,Polling Place,961,148,15.40 %,,,,,,,15,,1,1,41,1,,
50157,Total,961,415,43.18 %,,,5,,,,34,,2,22,99,4,,
50161,Vote by Mail,1526,466,30.54 %,,,12,,,,44,,,29,80,4,,
50161,Polling Place,1526,302,19.79 %,,,,,,1,12,,,2,97,4,,
50161,Total,1526,768,50.33 %,,,12,,,1,56,,,31,177,8,,
50172,Vote by Mail,0,0,,,,,,,,,,,,,,,
50172,Polling Place,0,0,,,,,,,,,,,,,,,
50172,Total,0,0,,,,,,,,,,,,,,,
50181,Vote by Mail,122,42,34.43 %,,,4,,,,3,,,2,7,,,
50181,Polling Place,122,11,9.02 %,,,,,,,,,,,1,,,
50181,Total,122,53,43.44 %,,,4,,,,3,,,2,8,,,
50183,Vote by Mail,888,291,32.77 %,,,10,,,,24,,2,18,62,2,,
50183,Polling Place,888,122,13.74 %,,,,,,,8,,,,51,1,,
50183,Total,888,413,46.51 %,,,10,,,,32,,2,18,113,3,,
50191,Vote by Mail,1330,379,28.50 %,,,9,,,,28,,,21,77,3,,
50191,Polling Place,1330,261,19.62 %,,,2,,,,22,,,1,71,3,,
50191,Total,1330,640,48.12 %,,,11,,,,50,,,22,148,6,,
50192,Vote by Mail,35,16,45.71 %,,,1,,,,1,,,,3,,,
50192,Polling Place,35,3,8.57 %,,,,,,,,,,,,,,
50192,Total,35,19,54.29 %,,,1,,,,1,,,,3,,,
50201,Vote by Mail,1131,321,28.38 %,,,10,,,1,28,,,9,69,,,
50201,Polling Place,1131,228,20.16 %,,,2,,,,13,,,1,52,1,,
50201,Total,1131,549,48.54 %,,,12,,,1,41,,,10,121,1,,
50204,Vote by Mail,16,6,37.50 %,,,,,,,2,,,,2,,,
50204,Polling Place,16,0,0.00 %,,,,,,,,,,,,,,
50204,Total,16,6,37.50 %,,,,,,,2,,,,2,,,
50211,Vote by Mail,1040,331,31.83 %,,,12,,,,23,,1,26,58,2,,
50211,Polling Place,1040,194,18.65 %,,,,,,,6,,,1,59,1,,
50211,Total,1040,525,50.48 %,,,12,,,,29,,1,27,117,3,,
50221,Vote by Mail,688,226,32.85 %,,,3,,,,28,,,13,40,,,
50221,Polling Place,688,122,17.73 %,,,,,,,10,,,,51,,,
50221,Total,688,348,50.58 %,,,3,,,,38,,,13,91,,,
50232,Vote by Mail,743,241,32.44 %,,,7,,,,31,,,11,53,,,
50232,Polling Place,743,76,10.23 %,,,,,,1,7,,,1,31,1,,
50232,Total,743,317,42.66 %,,,7,,,1,38,,,12,84,1,,
50235,Vote by Mail,828,315,38.04 %,,,5,,,,45,,,25,80,2,2,
50235,Polling Place,828,66,7.97 %,,,,,,,5,,,,28,,,
50235,Total,828,381,46.01 %,,,5,,,,50,,,25,108,2,2,
50284,Vote by Mail,11,5,45.45 %,,,,,,,,,,2,,,,
50284,Polling Place,11,0,0.00 %,,,,,,,,,,,,,,
50284,Total,11,5,45.45 %,,,,,,,,,,2,,,,
50287,Vote by Mail,6,4,66.67 %,,,,,,,1,,,,1,,,
50287,Polling Place,6,0,0.00 %,,,,,,,,,,,,,,
50287,Total,6,4,66.67 %,,,,,,,1,,,,1,,,
50297,Vote by Mail,1,1,100.00 %,,,,,,,,,,,,,,
50297,Polling Place,1,0,0.00 %,,,,,,,,,,,,,,
50297,Total,1,1,100.00 %,,,,,,,,,,,,,,
50301,Vote by Mail,326,125,38.34 %,,,3,,,,13,,,7,21,,1,
50301,Polling Place,326,14,4.29 %,,,,,,,,,,,1,,,
50301,Total,326,139,42.64 %,,,3,,,,13,,,7,22,,1,
50341,Vote by Mail,630,163,25.87 %,,,4,,,,11,,1,10,50,1,,
50341,Polling Place,630,88,13.97 %,,,1,,,,8,,,1,41,,,
50341,Total,630,251,39.84 %,,,5,,,,19,,1,11,91,1,,
50381,Vote by Mail,792,285,35.98 %,,,3,,,,32,,,25,72,2,,
50381,Polling Place,792,80,10.10 %,,,,,,,6,,,,27,2,,
50381,Total,792,365,46.09 %,,,3,,,,38,,,25,99,4,,
50434,Vote by Mail,98,49,50.00 %,,,,,,,3,,,5,6,4,,
50434,Polling Place,98,1,1.02 %,,,,,,,,,,,,,,
50434,Total,98,50,51.02 %,,,,,,,3,,,5,6,4,,
50480,Vote by Mail,848,281,33.14 %,,,8,,,1,52,,1,22,89,1,,
50480,Polling Place,848,75,8.84 %,,,,,,,13,,,1,38,2,,
50480,Total,848,356,41.98 %,,,8,,,1,65,,1,23,127,3,,
50492,Vote by Mail,86,44,51.16 %,,,,,,,7,,,1,12,2,,
50492,Polling Place,86,3,3.49 %,,,,,,,,,,,,,,
50492,Total,86,47,54.65 %,,,,,,,7,,,1,12,2,,
50494,Vote by Mail,4,2,50.00 %,,,,,,,2,,,,,,,
50494,Polling Place,4,1,25.00 %,,,,,,,,,,,1,,,
50494,Total,4,3,75.00 %,,,,,,,2,,,,1,,,
50502,Vote by Mail,35,12,34.29 %,,,,,,,,,,,3,,,
50502,Polling Place,35,0,0.00 %,,,,,,,,,,,,,,
50502,Total,35,12,34.29 %,,,,,,,,,,,3,,,
50521,Vote by Mail,733,244,33.29 %,,,4,,,,31,,,17,46,,,
50521,Polling Place,733,110,15.01 %,,,,,,,6,,,,30,,,
50521,Total,733,354,48.29 %,,,4,,,,37,,,17,76,,,
51010,Vote by Mail,1533,421,27.46 %,,,4,1,,,38,,,18,70,3,,
51010,Polling Place,1533,268,17.48 %,,,1,,,,8,,,1,28,1,,
51010,Total,1533,689,44.94 %,,,5,1,,,46,,,19,98,4,,
51080,Vote by Mail,1632,612,37.50 %,,,9,,,,35,,,15,85,3,,
51080,Polling Place,1632,339,20.77 %,,,3,,,,8,,,,62,1,,
51080,Total,1632,951,58.27 %,,,12,,,,43,,,15,147,4,,
51090,Vote by Mail,1708,609,35.66 %,,,9,,,,40,,,30,92,3,,
51090,Polling Place,1708,397,23.24 %,,,2,,,1,15,,,,80,3,,
51090,Total,1708,1006,58.90 %,,,11,,,1,55,,,30,172,6,,
51620,Vote by Mail,221,165,74.66 %,,,,,,,5,,,3,25,,,
51620,Polling Place,221,8,3.62 %,,,,,,,,,,,3,,,
51620,Total,221,173,78.28 %,,,,,,,5,,,3,28,,,
54010,Vote by Mail,1027,290,28.24 %,,,7,,,,30,,,19,103,3,,
54010,Polling Place,1027,192,18.70 %,,,2,,,,9,,,,74,,,
54010,Total,1027,482,46.93 %,,,9,,,,39,,,19,177,3,,
54020,Vote by Mail,540,191,35.37 %,,,3,,,,41,,,15,56,2,,
54020,Polling Place,540,60,11.11 %,,,1,,,,5,,,,34,,,
54020,Total,540,251,46.48 %,,,4,,,,46,,,15,90,2,,
54031,Vote by Mail,1273,359,28.20 %,,,11,,,,29,,,30,112,2,,
54031,Polling Place,1273,179,14.06 %,,,1,,,,15,,,,66,1,,
54031,Total,1273,538,42.26 %,,,12,,,,44,,,30,178,3,,
54051,Vote by Mail,1610,510,31.68 %,,,16,,,,61,1,,41,113,3,,
54051,Polling Place,1610,234,14.53 %,,,1,,,,21,,,,92,1,,
54051,Total,1610,744,46.21 %,,,17,,,,82,1,,41,205,4,,
54061,Vote by Mail,973,243,24.97 %,,,4,1,,,30,,,13,56,3,,
54061,Polling Place,973,130,13.36 %,,,1,,,,6,,,,59,1,,
54061,Total,973,373,38.34 %,,,5,1,,,36,,,13,115,4,,
54070,Vote by Mail,1248,385,30.85 %,,,11,,,,39,,,25,101,2,,
54070,Polling Place,1248,195,15.63 %,,,2,,,,19,,,2,79,2,,
54070,Total,1248,580,46.47 %,,,13,,,,58,,,27,180,4,,
,,,,,,,,,,,,,,,,,,
Total - Vote by Mail,,163526,52217,31.93 %,,,1184,9,,22,5165,8,29,3043,10879,297,5,
Total - Polling Place,,163526,28257,17.28 %,,,152,4,,19,1590,2,5,82,8158,177,2,
Contest Total,,163526,80474,49.21 %,,,1336,13,,41,6755,10,34,3125,19037,474,7,
