Santa Cruz,,,,,,,,,Precinct Canvass,,,,,
2020 Santa Cruz Presidential Primary,,,,,,,,,"March 3, 2020",,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1 State Senator 17th District,,,,,,,,,,,,
,,,,,,,1,1,,1,1,1,,
,,Registered Voters,Voters Cast,Turnout (%),,,DEM - JOHN LAIRD,DEM - MARIA CADENAS,,REP - VICKI NOHRDEN,DEM - JOHN M. NEVILL,Write In,,
40170,Vote by Mail,117,52,44.44 %,,,14,18,,12,4,,,
40170,Polling Place,117,0,0.00 %,,,,,,,,,,
40170,Total,117,52,44.44 %,,,14,18,,12,4,,,
40230,Vote by Mail,78,21,26.92 %,,,8,4,,5,4,,,
40230,Polling Place,78,0,0.00 %,,,,,,,,,,
40230,Total,78,21,26.92 %,,,8,4,,5,4,,,
40270,Vote by Mail,676,295,43.64 %,,,120,40,,111,9,1,,
40270,Polling Place,676,119,17.60 %,,,64,16,,32,3,1,,
40270,Total,676,414,61.24 %,,,184,56,,143,12,2,,
40310,Vote by Mail,0,0,,,,,,,,,,,
40310,Polling Place,0,0,,,,,,,,,,,
40310,Total,0,0,,,,,,,,,,,
43100,Vote by Mail,2034,586,28.81 %,,,212,261,,68,21,,,
43100,Polling Place,2034,179,8.80 %,,,68,72,,26,7,1,,
43100,Total,2034,765,37.61 %,,,280,333,,94,28,1,,
43200,Vote by Mail,2191,615,28.07 %,,,229,285,,59,22,4,,
43200,Polling Place,2191,215,9.81 %,,,55,120,,19,10,,,
43200,Total,2191,830,37.88 %,,,284,405,,78,32,4,,
43410,Vote by Mail,1765,511,28.95 %,,,216,178,,75,18,3,,
43410,Polling Place,1765,203,11.50 %,,,79,83,,28,7,2,,
43410,Total,1765,714,40.45 %,,,295,261,,103,25,5,,
43441,Vote by Mail,1041,342,32.85 %,,,137,114,,64,10,,,
43441,Polling Place,1041,182,17.48 %,,,58,83,,28,5,,,
43441,Total,1041,524,50.34 %,,,195,197,,92,15,,,
43501,Vote by Mail,1292,398,30.80 %,,,159,164,,52,11,,,
43501,Polling Place,1292,180,13.93 %,,,54,96,,12,7,,,
43501,Total,1292,578,44.74 %,,,213,260,,64,18,,,
43540,Vote by Mail,1226,307,25.04 %,,,108,122,,48,11,4,,
43540,Polling Place,1226,152,12.40 %,,,59,58,,18,5,1,,
43540,Total,1226,459,37.44 %,,,167,180,,66,16,5,,
43610,Vote by Mail,2061,601,29.16 %,,,243,218,,97,21,1,,
43610,Polling Place,2061,236,11.45 %,,,94,90,,30,6,1,,
43610,Total,2061,837,40.61 %,,,337,308,,127,27,2,,
43621,Vote by Mail,1043,395,37.87 %,,,199,99,,73,13,,,
43621,Polling Place,1043,125,11.98 %,,,49,42,,24,3,1,,
43621,Total,1043,520,49.86 %,,,248,141,,97,16,1,,
43710,Vote by Mail,1578,515,32.64 %,,,179,194,,102,20,1,,
43710,Polling Place,1578,198,12.55 %,,,84,77,,19,11,,,
43710,Total,1578,713,45.18 %,,,263,271,,121,31,1,,
43731,Vote by Mail,1276,486,38.09 %,,,216,138,,96,17,1,,
43731,Polling Place,1276,163,12.77 %,,,76,41,,32,8,,,
43731,Total,1276,649,50.86 %,,,292,179,,128,25,1,,
43741,Vote by Mail,897,502,55.96 %,,,251,76,,137,20,,,
43741,Polling Place,897,134,14.94 %,,,78,20,,28,4,,,
43741,Total,897,636,70.90 %,,,329,96,,165,24,,,
50011,Vote by Mail,6,3,50.00 %,,,2,,,,1,,,
50011,Polling Place,6,0,0.00 %,,,,,,,,,,
50011,Total,6,3,50.00 %,,,2,,,,1,,,
50021,Vote by Mail,1364,533,39.08 %,,,288,94,,102,11,1,,
50021,Polling Place,1364,382,28.01 %,,,231,54,,64,9,1,,
50021,Total,1364,915,67.08 %,,,519,148,,166,20,2,,
50040,Vote by Mail,1118,447,39.98 %,,,250,83,,65,15,1,,
50040,Polling Place,1118,324,28.98 %,,,197,43,,42,19,,,
50040,Total,1118,771,68.96 %,,,447,126,,107,34,1,,
50061,Vote by Mail,870,363,41.72 %,,,147,59,,125,7,,,
50061,Polling Place,870,187,21.49 %,,,76,31,,60,3,1,,
50061,Total,870,550,63.22 %,,,223,90,,185,10,1,,
50090,Vote by Mail,0,0,,,,,,,,,,,
50090,Polling Place,0,0,,,,,,,,,,,
50090,Total,0,0,,,,,,,,,,,
50091,Vote by Mail,1126,555,49.29 %,,,298,84,,125,11,1,,
50091,Polling Place,1126,234,20.78 %,,,115,43,,44,8,,,
50091,Total,1126,789,70.07 %,,,413,127,,169,19,1,,
50092,Vote by Mail,938,374,39.87 %,,,224,61,,52,8,,,
50092,Polling Place,938,256,27.29 %,,,136,33,,58,5,,,
50092,Total,938,630,67.16 %,,,360,94,,110,13,,,
50093,Vote by Mail,0,0,,,,,,,,,,,
50093,Polling Place,0,0,,,,,,,,,,,
50093,Total,0,0,,,,,,,,,,,
50102,Vote by Mail,1497,652,43.55 %,,,333,111,,132,21,4,,
50102,Polling Place,1497,345,23.05 %,,,190,61,,53,10,1,,
50102,Total,1497,997,66.60 %,,,523,172,,185,31,5,,
50111,Vote by Mail,679,287,42.27 %,,,155,65,,41,7,1,,
50111,Polling Place,679,176,25.92 %,,,89,35,,25,11,,,
50111,Total,679,463,68.19 %,,,244,100,,66,18,1,,
50113,Vote by Mail,541,200,36.97 %,,,105,29,,44,6,,,
50113,Polling Place,541,135,24.95 %,,,77,25,,22,3,,,
50113,Total,541,335,61.92 %,,,182,54,,66,9,,,
50114,Vote by Mail,29,19,65.52 %,,,10,5,,1,1,,,
50114,Polling Place,29,1,3.45 %,,,,,,,1,,,
50114,Total,29,20,68.97 %,,,10,5,,1,2,,,
50115,Vote by Mail,0,0,,,,,,,,,,,
50115,Polling Place,0,0,,,,,,,,,,,
50115,Total,0,0,,,,,,,,,,,
50121,Vote by Mail,1175,453,38.55 %,,,230,70,,107,10,2,,
50121,Polling Place,1175,336,28.60 %,,,193,56,,51,7,3,,
50121,Total,1175,789,67.15 %,,,423,126,,158,17,5,,
50141,Vote by Mail,226,158,69.91 %,,,78,18,,43,8,1,,
50141,Polling Place,226,4,1.77 %,,,2,2,,,,,,
50141,Total,226,162,71.68 %,,,80,20,,43,8,1,,
50143,Vote by Mail,1102,472,42.83 %,,,270,91,,68,16,,,
50143,Polling Place,1102,223,20.24 %,,,114,48,,36,9,,,
50143,Total,1102,695,63.07 %,,,384,139,,104,25,,,
50147,Vote by Mail,498,257,51.61 %,,,143,36,,49,11,,,
50147,Polling Place,498,94,18.88 %,,,41,18,,19,6,2,,
50147,Total,498,351,70.48 %,,,184,54,,68,17,2,,
50154,Vote by Mail,1,1,100.00 %,,,1,,,,,,,
50154,Polling Place,1,0,0.00 %,,,,,,,,,,
50154,Total,1,1,100.00 %,,,1,,,,,,,
50157,Vote by Mail,961,411,42.77 %,,,214,58,,98,3,1,,
50157,Polling Place,961,191,19.88 %,,,105,24,,34,9,,,
50157,Total,961,602,62.64 %,,,319,82,,132,12,1,,
50161,Vote by Mail,1526,635,41.61 %,,,336,136,,92,24,4,,
50161,Polling Place,1526,356,23.33 %,,,196,68,,52,19,2,,
50161,Total,1526,991,64.94 %,,,532,204,,144,43,6,,
50172,Vote by Mail,0,0,,,,,,,,,,,
50172,Polling Place,0,0,,,,,,,,,,,
50172,Total,0,0,,,,,,,,,,,
50181,Vote by Mail,122,65,53.28 %,,,34,11,,11,6,,,
50181,Polling Place,122,11,9.02 %,,,6,3,,,,,,
50181,Total,122,76,62.30 %,,,40,14,,11,6,,,
50183,Vote by Mail,888,407,45.83 %,,,216,65,,77,18,1,,
50183,Polling Place,888,152,17.12 %,,,69,29,,33,5,2,,
50183,Total,888,559,62.95 %,,,285,94,,110,23,3,,
50191,Vote by Mail,1330,539,40.53 %,,,285,86,,118,22,1,,
50191,Polling Place,1330,335,25.19 %,,,160,63,,66,17,1,,
50191,Total,1330,874,65.71 %,,,445,149,,184,39,2,,
50192,Vote by Mail,35,22,62.86 %,,,7,3,,4,1,,,
50192,Polling Place,35,5,14.29 %,,,1,2,,,2,,,
50192,Total,35,27,77.14 %,,,8,5,,4,3,,,
50201,Vote by Mail,1131,456,40.32 %,,,233,80,,84,20,2,,
50201,Polling Place,1131,267,23.61 %,,,137,51,,36,17,1,,
50201,Total,1131,723,63.93 %,,,370,131,,120,37,3,,
50204,Vote by Mail,16,11,68.75 %,,,5,5,,,,,,
50204,Polling Place,16,0,0.00 %,,,,,,,,,,
50204,Total,16,11,68.75 %,,,5,5,,,,,,
50211,Vote by Mail,1040,456,43.85 %,,,224,93,,87,17,,,
50211,Polling Place,1040,235,22.60 %,,,126,44,,33,7,1,,
50211,Total,1040,691,66.44 %,,,350,137,,120,24,1,,
50221,Vote by Mail,688,307,44.62 %,,,157,67,,55,4,,,
50221,Polling Place,688,145,21.08 %,,,80,32,,18,3,,,
50221,Total,688,452,65.70 %,,,237,99,,73,7,,,
50232,Vote by Mail,743,360,48.45 %,,,169,59,,83,11,2,,
50232,Polling Place,743,111,14.94 %,,,57,11,,36,3,1,,
50232,Total,743,471,63.39 %,,,226,70,,119,14,3,,
50235,Vote by Mail,828,438,52.90 %,,,211,83,,93,17,2,,
50235,Polling Place,828,85,10.27 %,,,38,14,,19,3,,,
50235,Total,828,523,63.16 %,,,249,97,,112,20,2,,
50284,Vote by Mail,11,9,81.82 %,,,2,4,,3,,,,
50284,Polling Place,11,0,0.00 %,,,,,,,,,,
50284,Total,11,9,81.82 %,,,2,4,,3,,,,
50287,Vote by Mail,6,5,83.33 %,,,2,1,,1,,,,
50287,Polling Place,6,0,0.00 %,,,,,,,,,,
50287,Total,6,5,83.33 %,,,2,1,,1,,,,
50297,Vote by Mail,1,1,100.00 %,,,,,,1,,,,
50297,Polling Place,1,0,0.00 %,,,,,,,,,,
50297,Total,1,1,100.00 %,,,,,,1,,,,
50301,Vote by Mail,326,184,56.44 %,,,95,34,,37,4,,,
50301,Polling Place,326,15,4.60 %,,,6,4,,1,,,,
50301,Total,326,199,61.04 %,,,101,38,,38,4,,,
50341,Vote by Mail,630,289,45.87 %,,,143,34,,96,4,,,
50341,Polling Place,630,136,21.59 %,,,61,18,,43,5,,,
50341,Total,630,425,67.46 %,,,204,52,,139,9,,,
50381,Vote by Mail,792,436,55.05 %,,,239,45,,114,7,1,,
50381,Polling Place,792,94,11.87 %,,,55,13,,19,,,,
50381,Total,792,530,66.92 %,,,294,58,,133,7,1,,
50434,Vote by Mail,98,75,76.53 %,,,35,8,,27,,,,
50434,Polling Place,98,3,3.06 %,,,2,,,1,,,,
50434,Total,98,78,79.59 %,,,37,8,,28,,,,
50480,Vote by Mail,848,491,57.90 %,,,238,54,,157,6,2,,
50480,Polling Place,848,104,12.26 %,,,50,17,,28,4,,,
50480,Total,848,595,70.17 %,,,288,71,,185,10,2,,
50492,Vote by Mail,86,55,63.95 %,,,37,5,,9,1,,,
50492,Polling Place,86,3,3.49 %,,,1,1,,,1,,,
50492,Total,86,58,67.44 %,,,38,6,,9,2,,,
50494,Vote by Mail,4,2,50.00 %,,,2,,,,,,,
50494,Polling Place,4,1,25.00 %,,,1,,,,,,,
50494,Total,4,3,75.00 %,,,3,,,,,,,
50502,Vote by Mail,35,25,71.43 %,,,9,4,,12,,,,
50502,Polling Place,35,0,0.00 %,,,,,,,,,,
50502,Total,35,25,71.43 %,,,9,4,,12,,,,
50521,Vote by Mail,733,378,51.57 %,,,197,61,,86,9,1,,
50521,Polling Place,733,125,17.05 %,,,69,25,,15,5,1,,
50521,Total,733,503,68.62 %,,,266,86,,101,14,2,,
51010,Vote by Mail,1533,496,32.35 %,,,313,98,,43,15,2,,
51010,Polling Place,1533,296,19.31 %,,,149,71,,29,6,1,,
51010,Total,1533,792,51.66 %,,,462,169,,72,21,3,,
51080,Vote by Mail,1632,730,44.73 %,,,414,186,,62,8,1,,
51080,Polling Place,1632,368,22.55 %,,,223,90,,18,9,,,
51080,Total,1632,1098,67.28 %,,,637,276,,80,17,1,,
51090,Vote by Mail,1708,739,43.27 %,,,442,159,,74,19,,,
51090,Polling Place,1708,437,25.59 %,,,241,104,,34,14,,,
51090,Total,1708,1176,68.85 %,,,683,263,,108,33,,,
51620,Vote by Mail,221,178,80.54 %,,,136,31,,7,,,,
51620,Polling Place,221,8,3.62 %,,,3,4,,,,,,
51620,Total,221,186,84.16 %,,,139,35,,7,,,,
54010,Vote by Mail,1027,471,45.86 %,,,235,61,,137,10,,,
54010,Polling Place,1027,257,25.02 %,,,135,31,,61,12,,,
54010,Total,1027,728,70.89 %,,,370,92,,198,22,,,
54020,Vote by Mail,540,327,60.56 %,,,166,26,,108,11,,,
54020,Polling Place,540,83,15.37 %,,,40,8,,23,,,,
54020,Total,540,410,75.93 %,,,206,34,,131,11,,,
54031,Vote by Mail,1273,549,43.13 %,,,264,97,,132,7,1,,
54031,Polling Place,1273,236,18.54 %,,,100,41,,59,9,,,
54031,Total,1273,785,61.67 %,,,364,138,,191,16,1,,
54051,Vote by Mail,1610,740,45.96 %,,,361,126,,168,17,1,,
54051,Polling Place,1610,299,18.57 %,,,154,55,,60,15,1,,
54051,Total,1610,1039,64.53 %,,,515,181,,228,32,2,,
54061,Vote by Mail,973,416,42.75 %,,,196,52,,116,14,,,
54061,Polling Place,973,201,20.66 %,,,82,34,,64,4,,,
54061,Total,973,617,63.41 %,,,278,86,,180,18,,,
54070,Vote by Mail,1248,554,44.39 %,,,280,108,,109,14,3,,
54070,Polling Place,1248,266,21.31 %,,,121,48,,64,9,3,,
54070,Total,1248,820,65.71 %,,,401,156,,173,23,6,,
,,,,,,,,,,,,,,
Total - Vote by Mail,,163526,70678,43.22 %,,,38081,13548,,12717,1717,111,,
Total - Polling Place,,163526,33222,20.32 %,,,17693,7006,,4616,1060,97,,
Contest Total,,163526,103900,63.54 %,,,55774,20554,,17333,2777,208,,
