San Diego County,,,,,,,,,Precinct Canvass - San Diego County Portion Only,,,,,,,,,
San Diego County 2020 Presidential Primary,,,,,,,,,"March 3, 2020",,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,1 PRESIDENT OF THE UNITED STATES  DEM,,,,,,,,,,,,,,,,
,,Registered Voters,Voters Cast,Turnout (%),,,DEM - TOM STEYER,DEM - DEVAL PATRICK,,DEM - MICHAEL BENNET,DEM - MICHAEL R. BLOOMBERG,DEM - MOSIE BOYD,DEM - CORY BOOKER,DEM - PETE BUTTIGIEG,DEM - JOSEPH R. BIDEN,DEM - TULSI GABBARD,DEM - MARK STEWART GREENSTEIN,
1534-562910-JAMUL,Polls,200,47,23.50 %,,,,1,,,3,,1,,17,1,,
1534-562910-JAMUL,Mail,200,98,49.00 %,,,6,,,,13,,,7,27,1,,
1534-562910-JAMUL,Total,200,145,72.50 %,,,6,1,,,16,,1,7,44,2,,
1535-563000-JAMUL,Polls,218,56,25.69 %,,,1,,,,4,,,,17,2,,
1535-563000-JAMUL,Mail,218,118,54.13 %,,,4,,,,16,,,6,26,1,,
1535-563000-JAMUL,Total,218,174,79.82 %,,,5,,,,20,,,6,43,3,,
1536-563300-JAMUL,Polls,201,55,27.36 %,,,,,,,5,,,,20,,,
1536-563300-JAMUL,Mail,201,101,50.25 %,,,5,,,,15,,,4,32,,,
1536-563300-JAMUL,Total,201,156,77.61 %,,,5,,,,20,,,4,52,,,
1537-563380-JAMUL,Polls,164,29,17.68 %,,,,,,,2,,,,12,,,
1537-563380-JAMUL,Mail,164,97,59.15 %,,,6,,,,19,,,4,29,,,
1537-563380-JAMUL,Total,164,126,76.83 %,,,6,,,,21,,,4,41,,,
1538-565400-BORREGO SPRINGS,Polls,633,134,21.17 %,,,1,,,,17,,,1,53,1,,
1538-565400-BORREGO SPRINGS,Mail,633,419,66.19 %,,,16,,,,60,,,54,82,2,,
1538-565400-BORREGO SPRINGS,Total,633,553,87.36 %,,,17,,,,77,,,55,135,3,,
1539-567030-JULIAN,Polls,228,50,21.93 %,,,,,,,5,,,,21,1,,
1539-567030-JULIAN,Mail,228,154,67.54 %,,,8,,,,26,,,19,34,1,,
1539-567030-JULIAN,Total,228,204,89.47 %,,,8,,,,31,,,19,55,2,,
1540-567060-JULIAN,Polls,346,102,29.48 %,,,,,,,8,,,,41,1,,
1540-567060-JULIAN,Mail,346,256,73.99 %,,,13,,,,33,,,17,74,2,,
1540-567060-JULIAN,Total,346,358,103.47 %,,,13,,,,41,,,17,115,3,,
1541-569190-DESCANSO,Polls,123,33,26.83 %,,,1,,,,7,,,,14,,,
1541-569190-DESCANSO,Mail,123,75,60.98 %,,,3,,,,7,,,7,18,1,,
1541-569190-DESCANSO,Total,123,108,87.80 %,,,4,,,,14,,,7,32,1,,
1542-569200-DESCANSO,Polls,117,31,26.50 %,,,,,,,2,,,,16,2,,
1542-569200-DESCANSO,Mail,117,75,64.10 %,,,3,,,,6,,,5,12,2,,
1542-569200-DESCANSO,Total,117,106,90.60 %,,,3,,,,8,,,5,28,4,,
1543-569240-DESCANSO,Polls,304,65,21.38 %,,,4,,,,5,,,,24,3,,
1543-569240-DESCANSO,Mail,304,174,57.24 %,,,13,,,1,33,,,10,35,3,,
1543-569240-DESCANSO,Total,304,239,78.62 %,,,17,,,1,38,,,10,59,6,,
1544-573000-LAKE MORENA,Polls,194,23,11.86 %,,,,,,,,,,,8,,,
1544-573000-LAKE MORENA,Mail,194,102,52.58 %,,,4,,,,10,,,3,19,3,,
1544-573000-LAKE MORENA,Total,194,125,64.43 %,,,4,,,,10,,,3,27,3,,
1545-573100-CAMPO,Polls,267,35,13.11 %,,,,1,,1,5,,1,,11,,,
1545-573100-CAMPO,Mail,267,112,41.95 %,,,9,,,,12,,1,5,21,,,
1545-573100-CAMPO,Total,267,147,55.06 %,,,9,1,,1,17,,2,5,32,,,
1546-574100-POTRERO,Polls,241,38,15.77 %,,,,1,,1,3,,,,9,,,
1546-574100-POTRERO,Mail,241,67,27.80 %,,,1,,,,6,,,6,10,1,,
1546-574100-POTRERO,Total,241,105,43.57 %,,,1,1,,1,9,,,6,19,1,,
1547-575060-BOULEVARD,Polls,226,43,19.03 %,,,,,,,4,,,,18,1,,
1547-575060-BOULEVARD,Mail,226,90,39.82 %,,,5,,,,12,1,,8,22,1,,
1547-575060-BOULEVARD,Total,226,133,58.85 %,,,5,,,,16,1,,8,40,2,,
1548-576000-JACUMBA,Polls,118,21,17.80 %,,,,,,,2,,,,,1,,
1548-576000-JACUMBA,Mail,118,60,50.85 %,,,4,,,,13,,,6,9,,,
1548-576000-JACUMBA,Total,118,81,68.64 %,,,4,,,,15,,,6,9,1,,
8001-999001-VISTA-VBM,Polls,0,0,,,,,,,,,,,,,,,
8001-999001-VISTA-VBM,Mail,0,0,,,,,,,,,,,,,,,
8001-999001-VISTA-VBM,Total,0,0,,,,,,,,,,,,,,,
8002-999002-VISTA-VBM,Polls,0,0,,,,,,,,,,,,,,,
8002-999002-VISTA-VBM,Mail,0,0,,,,,,,,,,,,,,,
8002-999002-VISTA-VBM,Total,0,0,,,,,,,,,,,,,,,
8003-999003-UNINCORPORATED-VBM,Polls,126,0,0.00 %,,,,,,,,,,,,,,
8003-999003-UNINCORPORATED-VBM,Mail,126,99,78.57 %,,,,,,,10,,,7,21,,,
8003-999003-UNINCORPORATED-VBM,Total,126,99,78.57 %,,,,,,,10,,,7,21,,,
8004-999004-UNINCORPORATED-VBM,Polls,76,0,0.00 %,,,,,,,,,,,,,,
8004-999004-UNINCORPORATED-VBM,Mail,76,51,67.11 %,,,,,,,18,,,1,16,,,
